Unnamed: 0,account_id,trans_type,amount,total_withdrawals_5d,num_withdrawals_5d,y_pred,y_scores
1131,340,WITHDRAWAL,3680.0,3680.0,1,0,-0.35129133519515854
1135,473,WITHDRAWAL,75.0,75.0,1,0,-0.36505851776677756
1154,104,WITHDRAWAL,1464.0,1464.0,1,0,-0.3820727177274473
1157,235,WITHDRAWAL,390.0,390.0,1,0,-0.334063465384392
1170,39,WITHDRAWAL,145.0,1745.0,2,0,-0.3647294333246194
1173,370,WITHDRAWAL,14.6,14.6,1,0,-0.427437902643803
1179,379,WITHDRAWAL,177.0,2889.0,3,0,-0.27040676814622777
1181,287,WITHDRAWAL,400.0,2744.0,3,0,-0.2708502595475797
1184,225,WITHDRAWAL,2.0,3385.0,2,0,-0.3755164658265901
1192,300,WITHDRAWAL,14.6,14.6,1,0,-0.427437902643803
1196,279,WITHDRAWAL,624.0,2004.0,2,0,-0.38364810685403283
1251,279,WITHDRAWAL,624.0,2004.0,2,0,-0.38364810685403283
1256,39,WITHDRAWAL,2970.0,4170.0,2,0,-0.3668229100948673
1262,370,WITHDRAWAL,1320.0,1320.0,1,0,-0.3756291000499877
1269,230,WITHDRAWAL,14.6,14.6,1,0,-0.427437902643803
1277,27,WITHDRAWAL,4054.0,4054.0,1,0,-0.33684391975146494
1280,154,WITHDRAWAL,3891.0,3891.0,1,0,-0.34872222445789863
1284,235,WITHDRAWAL,780.0,1890.0,3,0,-0.2484027635021212
1287,165,WITHDRAWAL,1788.0,1788.0,1,0,-0.3639668671695005
1289,230,WITHDRAWAL,14.6,14.6,1,0,-0.427437902643803
1294,279,WITHDRAWAL,14.6,794.6,2,0,-0.2915337043762294
1310,104,WITHDRAWAL,14.6,14.6,1,0,-0.427437902643803
1313,39,WITHDRAWAL,14.6,3714.6,2,0,-0.37311274842073605
1324,381,WITHDRAWAL,1920.0,2640.0,2,0,-0.3833816562915417
1325,273,WITHDRAWAL,100.0,100.0,1,0,-0.352695327545765
1332,86,WITHDRAWAL,1160.0,2162.0,2,0,-0.3880857826817306
1335,151,WITHDRAWAL,14.6,2894.6,2,0,-0.3842246063468015
1341,27,WITHDRAWAL,4054.0,9354.0,2,0,-0.28891044359378726
1343,259,WITHDRAWAL,2857.0,2857.0,1,0,-0.35195606388987305
1344,165,WITHDRAWAL,1788.0,2588.0,2,0,-0.38431683761730095
1355,259,WITHDRAWAL,640.0,3534.6,4,0,-0.16498714282296445
1356,408,WITHDRAWAL,5800.0,5800.0,1,0,-0.27049630486110665
1359,207,WITHDRAWAL,2726.0,3129.0,2,0,-0.3807865711715478
1361,83,WITHDRAWAL,3940.0,3940.0,1,0,-0.3499221496952013
1365,408,WITHDRAWAL,14.6,14.6,1,0,-0.427437902643803
1366,401,WITHDRAWAL,1769.0,1769.0,1,0,-0.36117684720628457
1367,151,WITHDRAWAL,14.6,14.6,1,0,-0.427437902643803
1370,183,WITHDRAWAL,14.6,5054.6,2,0,-0.3454811986980407
1371,370,WITHDRAWAL,215.0,215.0,1,0,-0.34699822611633246
1389,83,WITHDRAWAL,14.6,14.6,1,0,-0.427437902643803
1397,207,WITHDRAWAL,14.6,14.6,1,0,-0.427437902643803
1399,86,WITHDRAWAL,1002.0,1002.0,1,0,-0.3590035344422654
1415,401,WITHDRAWAL,14.6,14.6,1,0,-0.427437902643803
1416,230,WITHDRAWAL,1058.0,2585.0,2,0,-0.38431683761730095
1432,104,WITHDRAWAL,14.6,14.6,1,0,-0.427437902643803
1434,97,WITHDRAWAL,3.0,3.0,1,0,-0.36603087002592793
1439,467,WITHDRAWAL,1300.0,6400.0,2,0,-0.34226531281233913
1444,401,WITHDRAWAL,8300.0,8300.0,1,0,-0.19961617845109125
1451,287,WITHDRAWAL,2240.0,2240.0,1,0,-0.3465322295684162
1453,104,WITHDRAWAL,1464.0,1464.0,1,0,-0.3820727177274473
1463,163,WITHDRAWAL,3350.0,3350.0,1,0,-0.35327602311196804
1471,340,WITHDRAWAL,901.0,5098.0,3,0,-0.27428527172785944
1479,39,WITHDRAWAL,14.6,14.6,1,0,-0.427437902643803
1480,208,WITHDRAWAL,1800.0,2786.0,2,0,-0.38551899802714384
1491,354,WITHDRAWAL,2600.0,2600.0,1,0,-0.34487620879234904
1492,235,WITHDRAWAL,14.6,14.6,1,0,-0.427437902643803
1493,496,WITHDRAWAL,4160.0,9660.0,2,0,-0.2799388428727315
1501,401,WITHDRAWAL,5100.0,5114.6,2,0,-0.34566061423321104
1504,216,WITHDRAWAL,1920.0,1920.0,1,0,-0.3573110428674224
1505,259,WITHDRAWAL,14.6,6214.6,2,0,-0.3487037858772629
1529,235,WITHDRAWAL,240.0,1561.0,2,0,-0.3569947644979076
1534,235,WITHDRAWAL,895.0,4116.0,3,0,-0.26834467122896055
1541,183,WITHDRAWAL,752.0,752.0,1,0,-0.3463780087275025
1544,259,WITHDRAWAL,2857.0,9077.0,4,0,-0.17679117077116335
1545,401,WITHDRAWAL,3600.0,3600.0,1,0,-0.3520178846595234
1562,381,WITHDRAWAL,3000.0,3014.6,2,0,-0.38192043530708053
1564,381,WITHDRAWAL,14.6,14.6,1,0,-0.427437902643803
1579,467,WITHDRAWAL,3300.0,3300.0,1,0,-0.3543663974286187
1585,370,WITHDRAWAL,1470.0,2357.0,3,0,-0.269293726594657
1593,83,WITHDRAWAL,14.6,14.6,1,0,-0.427437902643803
1594,408,WITHDRAWAL,5800.0,5800.0,1,0,-0.27049630486110665
1610,154,WITHDRAWAL,14.6,5714.6,2,0,-0.34947291823512666
1622,389,WITHDRAWAL,884.0,884.0,1,0,-0.3581829267251533
1624,467,WITHDRAWAL,2895.0,6832.0,2,0,-0.33813064111538516
1632,83,WITHDRAWAL,14.6,14.6,1,0,-0.427437902643803
1639,401,WITHDRAWAL,14.6,14.6,1,0,-0.427437902643803
1641,208,WITHDRAWAL,12600.0,13600.0,2,0,-0.1952901397034167
1646,279,WITHDRAWAL,624.0,2004.0,2,0,-0.38364810685403283
1649,340,WITHDRAWAL,917.0,917.0,1,0,-0.35932425927389416
1654,496,WITHDRAWAL,1600.0,1600.0,1,0,-0.37812124113969964
1655,300,WITHDRAWAL,1600.0,1600.0,1,0,-0.37812124113969964
1670,370,WITHDRAWAL,810.0,1998.0,2,0,-0.38308447025283054
1683,300,WITHDRAWAL,14.6,3114.6,2,0,-0.38026117965006073
1685,496,WITHDRAWAL,14.6,14.6,1,0,-0.427437902643803
1690,86,WITHDRAWAL,1160.0,2162.0,2,0,-0.3880857826817306
1711,39,WITHDRAWAL,1040.0,4620.0,3,0,-0.2642111325490437
1712,370,WITHDRAWAL,1188.0,3330.0,3,0,-0.2808368835121152
1714,154,WITHDRAWAL,3891.0,3891.0,1,0,-0.34872222445789863
1726,104,WITHDRAWAL,1464.0,1464.0,1,0,-0.3820727177274473
1727,27,WITHDRAWAL,3100.0,3100.0,1,0,-0.3564490859158923
1741,300,WITHDRAWAL,8050.0,8050.0,1,0,-0.20199774014128058
1747,259,WITHDRAWAL,14.6,14.6,1,0,-0.427437902643803
1750,154,WITHDRAWAL,7000.0,7000.0,1,0,-0.22120020692586162
1768,207,WITHDRAWAL,14.6,1714.6,2,0,-0.3623191731470576
1771,408,WITHDRAWAL,5042.0,5042.0,1,0,-0.30637550427484606
1772,496,WITHDRAWAL,3602.0,3602.0,1,0,-0.35204447904173847
1781,401,WITHDRAWAL,14.6,14.6,1,0,-0.427437902643803
1807,461,WITHDRAWAL,1920.0,1920.0,1,0,-0.3573110428674224
1808,467,WITHDRAWAL,2895.0,6832.0,2,0,-0.33813064111538516
1814,473,WITHDRAWAL,2100.0,5414.6,3,0,-0.27542503036200305
1818,208,WITHDRAWAL,1600.0,1600.0,1,0,-0.37812124113969964
1828,207,WITHDRAWAL,10.0,3410.0,2,0,-0.37728895516272065
1832,151,WITHDRAWAL,2040.0,3840.0,2,0,-0.3721348191811616
1837,225,WITHDRAWAL,4400.0,4400.0,1,0,-0.3188366465004625
1858,225,WITHDRAWAL,4700.0,4700.0,1,0,-0.30766615768390443
1892,160,WITHDRAWAL,14.6,14.6,1,0,-0.427437902643803
1895,379,WITHDRAWAL,1561.0,2050.0,3,0,-0.2525931313641846
1900,39,WITHDRAWAL,640.0,640.0,1,0,-0.33318477806195795
1904,381,WITHDRAWAL,2160.0,10440.0,5,0,-0.09345020602281917
1909,27,WITHDRAWAL,4054.0,11054.0,3,0,-0.22480372670579607
1932,27,WITHDRAWAL,1200.0,5254.0,2,0,-0.3449247861451254
1942,104,WITHDRAWAL,600.0,600.0,1,0,-0.32705120332980847
1948,160,WITHDRAWAL,14.6,14.6,1,0,-0.427437902643803
1950,340,WITHDRAWAL,2640.0,2654.6,2,0,-0.3833816562915417
1967,86,WITHDRAWAL,510.0,2520.0,3,0,-0.2697597572088333
1977,35,WITHDRAWAL,2080.0,2094.6,2,0,-0.38817664206808167
2002,379,WITHDRAWAL,312.0,1112.0,2,0,-0.3257302665187746
2009,97,WITHDRAWAL,3.0,3.0,1,0,-0.36603087002592793
2012,287,WITHDRAWAL,772.0,2344.0,2,0,-0.39076354947717845
2015,467,WITHDRAWAL,9700.0,9700.0,1,0,-0.16321431090031957
2020,154,WITHDRAWAL,1100.0,17614.6,4,0,-0.0722900475287589
2024,97,WITHDRAWAL,15.0,18.0,2,0,-0.24774382807942985
2027,35,WITHDRAWAL,3600.0,9100.0,2,0,-0.2943160043721753
2034,39,WITHDRAWAL,145.0,145.0,1,0,-0.34787016143048605
2040,235,WITHDRAWAL,895.0,2216.0,2,0,-0.3885980343038363
2051,50,WITHDRAWAL,7024.0,7293.0,2,0,-0.331858047246672
2053,401,WITHDRAWAL,1769.0,8969.0,2,0,-0.2954326398021929
2055,163,WITHDRAWAL,3520.0,3520.0,1,0,-0.3553054853754562
2059,401,WITHDRAWAL,3600.0,3600.0,1,0,-0.3520178846595234
2061,35,WITHDRAWAL,1022.0,2384.0,2,0,-0.38941607429585356
2067,97,WITHDRAWAL,2411.0,12420.0,3,0,-0.2064881218128074
2069,208,WITHDRAWAL,5300.0,5300.0,1,0,-0.29401470158875753
2086,287,WITHDRAWAL,2480.0,3252.0,2,0,-0.3782903848236971
2092,35,WITHDRAWAL,1362.0,1362.0,1,0,-0.3822234442605984
2113,496,WITHDRAWAL,14.6,14.6,1,0,-0.427437902643803
2120,235,WITHDRAWAL,150.0,1471.0,2,0,-0.3515919837349161
2121,259,WITHDRAWAL,297.0,297.0,1,0,-0.3459879279013868
2123,496,WITHDRAWAL,3480.0,3494.6,2,0,-0.37859737701001367
2126,496,WITHDRAWAL,14.6,14.6,1,0,-0.427437902643803
2131,273,WITHDRAWAL,100.0,100.0,1,0,-0.352695327545765
2133,506,WITHDRAWAL,4900.0,9020.0,5,0,-0.10640543184549722
2143,279,WITHDRAWAL,1410.0,1410.0,1,0,-0.3834020481977297
2144,154,WITHDRAWAL,3891.0,8591.0,2,0,-0.2996768002040062
2153,208,WITHDRAWAL,14.6,14.6,1,0,-0.427437902643803
2159,35,WITHDRAWAL,1022.0,2384.0,2,0,-0.38941607429585356
2162,104,WITHDRAWAL,578.0,2042.0,2,0,-0.38411376415028065
2166,496,WITHDRAWAL,2280.0,2280.0,1,0,-0.3429505741219005
2173,39,WITHDRAWAL,4150.0,4150.0,1,0,-0.33079551195604084
2175,461,WITHDRAWAL,14.6,4334.6,4,0,-0.17524512034514406
2199,401,WITHDRAWAL,14.6,14.6,1,0,-0.427437902643803
2202,467,WITHDRAWAL,14.6,14.6,1,0,-0.427437902643803
2209,154,WITHDRAWAL,3891.0,8391.0,2,0,-0.30620093316922975
2211,97,WITHDRAWAL,1436.0,1451.0,2,0,-0.3489848599345908
2213,235,WITHDRAWAL,1321.0,1711.0,2,0,-0.3623191731470576
2217,104,WITHDRAWAL,14.6,14.6,1,0,-0.427437902643803
2223,216,WITHDRAWAL,14.6,14.6,1,0,-0.427437902643803
2225,300,WITHDRAWAL,1280.0,1294.6,2,0,-0.33960193698165625
2231,207,WITHDRAWAL,403.0,403.0,1,0,-0.3384624372005065
2237,287,WITHDRAWAL,1200.0,1200.0,1,0,-0.36157502704250405
2251,39,WITHDRAWAL,2970.0,5770.0,2,0,-0.3495648071013836
2253,86,WITHDRAWAL,1002.0,1002.0,1,0,-0.3590035344422654
2258,381,WITHDRAWAL,8500.0,8514.6,2,0,-0.30290540683967493
2272,225,WITHDRAWAL,14.6,14.6,1,0,-0.427437902643803
2277,273,WITHDRAWAL,1836.0,1836.0,1,0,-0.3604793669592741
2288,104,WITHDRAWAL,1464.0,1464.0,1,0,-0.3820727177274473
2293,207,WITHDRAWAL,2040.0,6250.0,5,0,-0.11185941155577428
2303,473,WITHDRAWAL,800.0,800.0,1,0,-0.3442359353196134
2312,467,WITHDRAWAL,2895.0,6832.0,2,0,-0.33813064111538516
2315,496,WITHDRAWAL,4160.0,4160.0,1,0,-0.3293620483040248
2316,183,WITHDRAWAL,8200.0,8200.0,1,0,-0.1970410072971126
2327,39,WITHDRAWAL,145.0,2465.0,3,0,-0.2698873384605587
2333,273,WITHDRAWAL,1836.0,1836.0,1,0,-0.3604793669592741
2337,461,WITHDRAWAL,1530.0,1530.0,1,0,-0.3835776197158319
2345,39,WITHDRAWAL,2970.0,2970.0,1,0,-0.3545992629401237
2358,273,WITHDRAWAL,100.0,100.0,1,0,-0.352695327545765
2360,300,WITHDRAWAL,6400.0,6400.0,1,0,-0.2467692519476652
2368,300,WITHDRAWAL,640.0,1280.0,2,0,-0.338166965760914
2376,50,WITHDRAWAL,9100.0,9100.0,1,0,-0.17864994863375216
2391,300,WITHDRAWAL,1628.0,1628.0,1,0,-0.3785644841352435
2392,97,WITHDRAWAL,15.0,18.0,2,0,-0.24774382807942985
2398,207,WITHDRAWAL,1560.0,1560.0,1,0,-0.38359808472815626
2406,273,WITHDRAWAL,5965.0,7801.0,2,0,-0.3234563158496853
2412,208,WITHDRAWAL,1767.0,6901.0,3,0,-0.28776974228047514
2421,160,WITHDRAWAL,2374.0,2374.0,1,0,-0.34754138908982146
2426,160,WITHDRAWAL,2374.0,2374.0,1,0,-0.34754138908982146
2431,160,WITHDRAWAL,2374.0,2374.0,1,0,-0.34754138908982146
2437,381,WITHDRAWAL,14.6,14.6,1,0,-0.427437902643803
2439,27,WITHDRAWAL,4054.0,4054.0,1,0,-0.33684391975146494
2460,104,WITHDRAWAL,578.0,2042.0,2,0,-0.38411376415028065
2479,207,WITHDRAWAL,14.6,14.6,1,0,-0.427437902643803
2483,287,WITHDRAWAL,1572.0,1572.0,1,0,-0.38134694015521414
2484,165,WITHDRAWAL,1788.0,1788.0,1,0,-0.3639668671695005
2486,340,WITHDRAWAL,960.0,960.0,1,0,-0.36125641760093224
2496,39,WITHDRAWAL,1200.0,1200.0,1,0,-0.36157502704250405
2497,27,WITHDRAWAL,3800.0,7854.0,2,0,-0.32143542437672834
2499,389,WITHDRAWAL,5520.0,5520.0,1,0,-0.28262419999657795
2501,230,WITHDRAWAL,10400.0,18600.0,4,0,-0.06883585638222922
2506,163,WITHDRAWAL,14.6,14.6,1,0,-0.427437902643803
2508,50,WITHDRAWAL,14.6,14.6,1,0,-0.427437902643803
2523,160,WITHDRAWAL,840.0,840.0,1,0,-0.3488398784639815
2526,154,WITHDRAWAL,14.6,14.6,1,0,-0.427437902643803
2529,225,WITHDRAWAL,2.0,3385.0,2,0,-0.3755164658265901
2547,354,WITHDRAWAL,4500.0,4500.0,1,0,-0.31518091837133705
2549,235,WITHDRAWAL,14.6,14.6,1,0,-0.427437902643803
2562,506,WITHDRAWAL,10300.0,10314.6,2,0,-0.27174989452831033
2568,461,WITHDRAWAL,1530.0,1530.0,1,0,-0.3835776197158319
2570,370,WITHDRAWAL,14.6,1334.6,2,0,-0.3441218035109152
2606,165,WITHDRAWAL,1520.0,1520.0,1,0,-0.38197982060625824
2613,467,WITHDRAWAL,3937.0,3937.0,1,0,-0.3503259745815397
2630,183,WITHDRAWAL,13500.0,13500.0,1,0,-0.10951644895752166
2644,287,WITHDRAWAL,500.0,1874.6,3,0,-0.2480295044276819
2663,273,WITHDRAWAL,100.0,100.0,1,0,-0.352695327545765
2677,287,WITHDRAWAL,5600.0,7172.0,2,0,-0.3330779338342861
2683,401,WITHDRAWAL,1769.0,1769.0,1,0,-0.36117684720628457
2687,165,WITHDRAWAL,4400.0,6188.0,2,0,-0.34926868790628907
2691,401,WITHDRAWAL,3000.0,5400.0,2,0,-0.34826541061801697
2694,86,WITHDRAWAL,1002.0,1002.0,1,0,-0.3590035344422654
2703,151,WITHDRAWAL,2880.0,3680.0,2,0,-0.3746405905549681
2706,473,WITHDRAWAL,2640.0,6952.0,3,0,-0.28859432166703025
2724,39,WITHDRAWAL,145.0,145.0,1,0,-0.34787016143048605
2730,83,WITHDRAWAL,14.6,14.6,1,0,-0.427437902643803
2731,370,WITHDRAWAL,14.6,14.6,1,0,-0.427437902643803
