Unnamed: 0,account_id,trans_type,amount,total_withdrawals_5d,num_withdrawals_5d,y_pred,y_scores
4590,173,WITHDRAWAL,2040.0,8296.0,2,0,-0.33362393833395143
4698,71,WITHDRAWAL,1011.0,4359.0,4,0,-0.30724742674052125
4760,173,WITHDRAWAL,9600.0,9600.0,1,0,-0.27084584033101644
4765,71,WITHDRAWAL,14.6,14.6,1,0,-0.3985051084557338
4803,71,WITHDRAWAL,12400.0,12400.0,1,0,-0.26788910107960917
5082,96,WITHDRAWAL,30300.0,33130.0,4,0,-0.1983652835417028
5100,71,WITHDRAWAL,17600.0,18560.0,2,0,-0.2858328092444574
5138,96,WITHDRAWAL,14.6,7414.6,2,0,-0.3471136497994065
5181,96,WITHDRAWAL,644.0,2830.0,3,0,-0.3340297523076927
5213,173,WITHDRAWAL,189.0,13380.0,4,0,-0.2751419351957676
5223,396,WITHDRAWAL,261.0,261.0,1,0,-0.3504507824428233
5313,71,WITHDRAWAL,1602.0,2570.0,2,0,-0.37137451995728377
5357,173,WITHDRAWAL,189.0,7180.0,3,0,-0.34564604848799346
5402,173,WITHDRAWAL,189.0,7180.0,3,0,-0.34564604848799346
5413,396,WITHDRAWAL,68.0,329.0,2,0,-0.3136026582212878
5476,173,WITHDRAWAL,6256.0,15656.0,2,0,-0.29639062853791986
5513,71,WITHDRAWAL,968.0,3128.0,2,0,-0.3380170877150454
5565,173,WITHDRAWAL,735.0,6991.0,2,0,-0.36340900231358636
5570,396,WITHDRAWAL,261.0,261.0,1,0,-0.3504507824428233
5600,96,WITHDRAWAL,4500.0,4546.0,2,0,-0.3384783581910961
5639,396,WITHDRAWAL,261.0,261.0,1,0,-0.3504507824428233
5699,96,WITHDRAWAL,644.0,13930.0,4,0,-0.27227249068940607
5937,71,WITHDRAWAL,778.0,3348.0,3,0,-0.35606316745999517
6086,96,WITHDRAWAL,17200.0,17214.6,2,0,-0.30323201199830796
6120,173,WITHDRAWAL,735.0,6991.0,2,0,-0.36340900231358636
6175,96,WITHDRAWAL,2140.0,2186.0,2,0,-0.3682638769168609
6209,96,WITHDRAWAL,9000.0,41408.0,3,0,-0.1176771945631575
6221,71,WITHDRAWAL,9900.0,9900.0,1,0,-0.2652640848626727
6245,396,WITHDRAWAL,14.6,14.6,1,0,-0.3985051084557338
6257,71,WITHDRAWAL,778.0,7848.0,5,0,-0.18749534387739242
6268,71,WITHDRAWAL,1602.0,2570.0,2,0,-0.37137451995728377
6294,96,WITHDRAWAL,644.0,2830.0,3,0,-0.3340297523076927
6340,396,WITHDRAWAL,308.0,5553.0,2,0,-0.37595747467132967
6431,396,WITHDRAWAL,720.0,5534.6,4,0,-0.29135464392020793
6442,173,WITHDRAWAL,1428.0,17342.0,5,0,-0.24152086737839407
6520,396,WITHDRAWAL,16900.0,16900.0,1,0,-0.2558560241312491
6589,396,WITHDRAWAL,68.0,329.0,2,0,-0.3136026582212878
6617,173,WITHDRAWAL,6256.0,6256.0,1,0,-0.34293744645777535
6692,173,WITHDRAWAL,1428.0,8608.0,4,0,-0.312732757946134
6723,96,WITHDRAWAL,2140.0,7286.0,3,0,-0.34077004151395307
6749,396,WITHDRAWAL,68.0,329.0,2,0,-0.3136026582212878
6844,71,WITHDRAWAL,968.0,968.0,1,0,-0.3420660022482979
6862,396,WITHDRAWAL,308.0,5553.0,2,0,-0.37595747467132967
6863,96,WITHDRAWAL,908.0,38392.0,4,0,-0.188121349621452
6902,396,WITHDRAWAL,16600.0,16600.0,1,0,-0.26073603238103016
6952,173,WITHDRAWAL,6256.0,6256.0,1,0,-0.34293744645777535
6987,396,WITHDRAWAL,261.0,261.0,1,0,-0.3504507824428233
7022,396,WITHDRAWAL,2400.0,4320.0,2,0,-0.33744925946588067
7106,71,WITHDRAWAL,968.0,968.0,1,0,-0.3420660022482979
7118,173,WITHDRAWAL,1428.0,17342.0,5,0,-0.24152086737839407
7239,396,WITHDRAWAL,1920.0,1920.0,1,0,-0.2789008491689098
7255,96,WITHDRAWAL,2700.0,2700.0,1,0,-0.27613754782795596
7314,173,WITHDRAWAL,735.0,6991.0,2,0,-0.36340900231358636
7394,71,WITHDRAWAL,778.0,3348.0,3,0,-0.35606316745999517
7516,96,WITHDRAWAL,2140.0,2186.0,2,0,-0.3682638769168609
7540,396,WITHDRAWAL,68.0,329.0,2,0,-0.3136026582212878
7553,71,WITHDRAWAL,1011.0,4359.0,4,0,-0.30724742674052125
7602,173,WITHDRAWAL,14.6,14.6,1,0,-0.3985051084557338
7627,96,WITHDRAWAL,7400.0,7446.0,2,0,-0.3465404700223812
7650,396,WITHDRAWAL,14.6,12714.6,2,0,-0.30255430476896233
7660,396,WITHDRAWAL,16200.0,16200.0,1,0,-0.26353391089574796
7743,396,WITHDRAWAL,14.6,14.6,1,0,-0.3985051084557338
7818,96,WITHDRAWAL,14.6,4514.6,2,0,-0.3394029163454646
7855,96,WITHDRAWAL,14.6,14.6,1,0,-0.3985051084557338
7862,71,WITHDRAWAL,778.0,3348.0,3,0,-0.35606316745999517
7877,173,WITHDRAWAL,735.0,6991.0,2,0,-0.36340900231358636
7906,173,WITHDRAWAL,2640.0,18965.0,5,0,-0.2191001639363359
7953,396,WITHDRAWAL,68.0,17029.0,3,0,-0.29357113373011007
7969,96,WITHDRAWAL,14.6,14.6,1,0,-0.3985051084557338
8045,71,WITHDRAWAL,1602.0,2570.0,2,0,-0.37137451995728377
8061,173,WITHDRAWAL,735.0,6991.0,2,0,-0.36340900231358636
8065,396,WITHDRAWAL,308.0,5553.0,2,0,-0.37595747467132967
8146,396,WITHDRAWAL,5245.0,5245.0,1,0,-0.33776135878509705
8186,173,WITHDRAWAL,189.0,7180.0,3,0,-0.34564604848799346
8196,173,WITHDRAWAL,14.6,14.6,1,0,-0.3985051084557338
8226,96,WITHDRAWAL,14.6,4014.6,2,0,-0.3348045076172095
8240,96,WITHDRAWAL,908.0,3692.0,3,0,-0.35272587498354707
8290,173,WITHDRAWAL,8734.0,15725.0,3,0,-0.31134255629267343
8347,396,WITHDRAWAL,5245.0,5245.0,1,0,-0.33776135878509705
8348,173,WITHDRAWAL,17440.0,17440.0,1,0,-0.24796867429165348
8358,71,WITHDRAWAL,778.0,3348.0,3,0,-0.35606316745999517
8360,396,WITHDRAWAL,14.6,14.6,1,0,-0.3985051084557338
8375,173,WITHDRAWAL,900.0,9600.0,2,0,-0.3327701737076023
8460,173,WITHDRAWAL,189.0,7180.0,3,0,-0.34564604848799346
8520,396,WITHDRAWAL,68.0,329.0,2,0,-0.3136026582212878
8527,173,WITHDRAWAL,6256.0,6256.0,1,0,-0.34293744645777535
8543,396,WITHDRAWAL,14900.0,14900.0,1,0,-0.26948964548994814
8560,396,WITHDRAWAL,14.6,1814.6,2,0,-0.3243942510722229
8565,96,WITHDRAWAL,46.0,46.0,1,0,-0.3627888054636238
8567,173,WITHDRAWAL,6256.0,14356.0,2,0,-0.3027450535673659
8622,71,WITHDRAWAL,968.0,968.0,1,0,-0.3420660022482979
8636,96,WITHDRAWAL,46.0,7546.0,3,0,-0.3370139801079228
8672,96,WITHDRAWAL,46.0,34746.0,3,0,-0.16103990543608926
8688,96,WITHDRAWAL,908.0,44192.0,4,0,-0.13857672548950717
8724,396,WITHDRAWAL,16500.0,22260.0,2,0,-0.25448691835149917
8727,96,WITHDRAWAL,46.0,46.0,1,0,-0.3627888054636238
8805,71,WITHDRAWAL,1011.0,4359.0,4,0,-0.30724742674052125
9106,396,WITHDRAWAL,15100.0,15168.0,2,0,-0.300007202675257
9117,396,WITHDRAWAL,308.0,5553.0,2,0,-0.37595747467132967
9127,396,WITHDRAWAL,68.0,1289.0,3,0,-0.25809767752072466
9136,71,WITHDRAWAL,4640.0,7988.0,4,0,-0.301310211198274
9149,396,WITHDRAWAL,17400.0,17414.6,2,0,-0.298938131493851
9153,96,WITHDRAWAL,46.0,46.0,1,0,-0.3627888054636238
9165,396,WITHDRAWAL,308.0,5553.0,2,0,-0.37595747467132967
9166,396,WITHDRAWAL,2160.0,19189.0,4,0,-0.2343289021521412
9199,96,WITHDRAWAL,14.6,14.6,1,0,-0.3985051084557338
9215,71,WITHDRAWAL,1011.0,4359.0,4,0,-0.30724742674052125
9248,396,WITHDRAWAL,14.6,14.6,1,0,-0.3985051084557338
9254,396,WITHDRAWAL,14.6,14.6,1,0,-0.3985051084557338
9266,71,WITHDRAWAL,14.6,14.6,1,0,-0.3985051084557338
9288,71,WITHDRAWAL,1011.0,5659.0,5,0,-0.17904290813579848
9448,71,WITHDRAWAL,1011.0,4359.0,4,0,-0.30724742674052125
9484,396,WITHDRAWAL,14.6,14.6,1,0,-0.3985051084557338
9553,173,WITHDRAWAL,735.0,6991.0,2,0,-0.36340900231358636
9596,396,WITHDRAWAL,308.0,5553.0,2,0,-0.37595747467132967
9598,96,WITHDRAWAL,26500.0,30192.0,4,0,-0.19913964109083082
9660,396,WITHDRAWAL,308.0,16253.0,3,0,-0.3033667670444463
9662,96,WITHDRAWAL,9600.0,9600.0,1,0,-0.27084584033101644
9815,396,WITHDRAWAL,308.0,5553.0,2,0,-0.37595747467132967
9864,173,WITHDRAWAL,14.6,14.6,1,0,-0.3985051084557338
9873,396,WITHDRAWAL,14.6,14.6,1,0,-0.3985051084557338
9894,71,WITHDRAWAL,14.6,19714.6,2,0,-0.27248897118163884
10022,96,WITHDRAWAL,29000.0,32692.0,4,0,-0.19916635740255983
10031,96,WITHDRAWAL,46.0,46.0,1,0,-0.3627888054636238
10041,96,WITHDRAWAL,2140.0,2186.0,2,0,-0.3682638769168609
10086,71,WITHDRAWAL,778.0,3348.0,3,0,-0.35606316745999517
10093,173,WITHDRAWAL,1428.0,8608.0,4,0,-0.312732757946134
10147,96,WITHDRAWAL,46.0,14746.0,2,0,-0.30683291244486516
10149,173,WITHDRAWAL,5700.0,11956.0,2,0,-0.31365655997708225
10151,71,WITHDRAWAL,20000.0,20014.6,2,0,-0.2704036571646806
10191,396,WITHDRAWAL,261.0,261.0,1,0,-0.3504507824428233
10210,396,WITHDRAWAL,16800.0,16800.0,1,0,-0.25621781226802254
10217,71,WITHDRAWAL,968.0,968.0,1,0,-0.3420660022482979
10222,71,WITHDRAWAL,1602.0,2570.0,2,0,-0.37137451995728377
10261,96,WITHDRAWAL,62900.0,62900.0,1,0,-0.028383432441622336
10317,96,WITHDRAWAL,14.6,14.6,1,0,-0.3985051084557338
10319,396,WITHDRAWAL,18500.0,18500.0,1,0,-0.22297272594178452
10361,173,WITHDRAWAL,2240.0,2240.0,1,0,-0.28068071544228856
10470,96,WITHDRAWAL,34700.0,37530.0,4,0,-0.1895045123122724
10539,396,WITHDRAWAL,68.0,10629.0,3,0,-0.3113073302756028
10593,71,WITHDRAWAL,14.6,14.6,1,0,-0.3985051084557338
10616,96,WITHDRAWAL,14.6,14.6,1,0,-0.3985051084557338
10655,173,WITHDRAWAL,14.6,14.6,1,0,-0.3985051084557338
10660,173,WITHDRAWAL,6256.0,6256.0,1,0,-0.34293744645777535
10668,396,WITHDRAWAL,12000.0,12014.6,2,0,-0.31365655997708225
10777,396,WITHDRAWAL,308.0,5553.0,2,0,-0.37595747467132967
10782,71,WITHDRAWAL,14.6,14.6,1,0,-0.3985051084557338
10814,96,WITHDRAWAL,4200.0,7030.0,4,0,-0.2931771456149413
10829,71,WITHDRAWAL,778.0,3348.0,3,0,-0.35606316745999517
10830,71,WITHDRAWAL,1602.0,7070.0,4,0,-0.29263632299866266
10869,96,WITHDRAWAL,908.0,5792.0,4,0,-0.2919483354671952
10899,173,WITHDRAWAL,6256.0,6256.0,1,0,-0.34293744645777535
10940,71,WITHDRAWAL,1602.0,2570.0,2,0,-0.37137451995728377
10972,396,WITHDRAWAL,5245.0,16285.0,4,0,-0.2691591047559102
11034,96,WITHDRAWAL,644.0,2830.0,3,0,-0.3340297523076927
11051,71,WITHDRAWAL,968.0,968.0,1,0,-0.3420660022482979
11113,173,WITHDRAWAL,1428.0,11728.0,6,0,-0.10734856109752766
11150,396,WITHDRAWAL,14.6,5294.6,2,0,-0.3618692565697332
11165,396,WITHDRAWAL,5245.0,5245.0,1,0,-0.33776135878509705
11191,96,WITHDRAWAL,46.0,46.0,1,0,-0.3627888054636238
11210,71,WITHDRAWAL,778.0,3348.0,3,0,-0.35606316745999517
11233,96,WITHDRAWAL,2140.0,11786.0,3,0,-0.2993959198858496
11276,396,WITHDRAWAL,261.0,261.0,1,0,-0.3504507824428233
11405,71,WITHDRAWAL,1602.0,2570.0,2,0,-0.37137451995728377
11406,396,WITHDRAWAL,261.0,261.0,1,0,-0.3504507824428233
11410,396,WITHDRAWAL,14.6,14.6,1,0,-0.3985051084557338
11411,96,WITHDRAWAL,908.0,3692.0,3,0,-0.35272587498354707
11430,396,WITHDRAWAL,308.0,11433.0,3,0,-0.3048352776688045
11431,173,WITHDRAWAL,735.0,6991.0,2,0,-0.36340900231358636
11435,96,WITHDRAWAL,644.0,7630.0,5,0,-0.18671515313561138
11438,173,WITHDRAWAL,840.0,1800.0,2,0,-0.3243942510722229
11452,173,WITHDRAWAL,2040.0,5000.0,3,0,-0.3289228401169061
11508,71,WITHDRAWAL,1602.0,2570.0,2,0,-0.37137451995728377
11579,96,WITHDRAWAL,644.0,13730.0,4,0,-0.27477021889987685
11589,96,WITHDRAWAL,46.0,46.0,1,0,-0.3627888054636238
11603,71,WITHDRAWAL,13500.0,13500.0,1,0,-0.27337371244928277
11735,396,WITHDRAWAL,68.0,329.0,2,0,-0.3136026582212878
11754,71,WITHDRAWAL,1602.0,2570.0,2,0,-0.37137451995728377
11782,71,WITHDRAWAL,1011.0,4359.0,4,0,-0.30724742674052125
11824,71,WITHDRAWAL,1011.0,4359.0,4,0,-0.30724742674052125
11906,71,WITHDRAWAL,8200.0,8200.0,1,0,-0.2852316268200217
11948,173,WITHDRAWAL,6256.0,6256.0,1,0,-0.34293744645777535
11976,71,WITHDRAWAL,1440.0,2408.0,2,0,-0.3625125435385189
12025,71,WITHDRAWAL,968.0,968.0,1,0,-0.3420660022482979
12056,96,WITHDRAWAL,46.0,46.0,1,0,-0.3627888054636238
12074,71,WITHDRAWAL,3400.0,6511.0,3,0,-0.33600437578646836
12101,396,WITHDRAWAL,261.0,261.0,1,0,-0.3504507824428233
12147,96,WITHDRAWAL,2140.0,2186.0,2,0,-0.3682638769168609
12149,96,WITHDRAWAL,12300.0,15084.0,3,0,-0.3070505902504999
12170,71,WITHDRAWAL,778.0,3348.0,3,0,-0.35606316745999517
12177,96,WITHDRAWAL,15400.0,15400.0,1,0,-0.2667680679912948
12216,173,WITHDRAWAL,1428.0,8608.0,4,0,-0.312732757946134
12283,396,WITHDRAWAL,5245.0,11125.0,2,0,-0.32220322426089937
12299,96,WITHDRAWAL,2140.0,4286.0,3,0,-0.3381528022518429
12310,396,WITHDRAWAL,261.0,261.0,1,0,-0.3504507824428233
12315,396,WITHDRAWAL,2880.0,2880.0,1,0,-0.27973765598142386
12319,96,WITHDRAWAL,14.6,14.6,1,0,-0.3985051084557338
12373,96,WITHDRAWAL,46.0,46.0,1,0,-0.3627888054636238
12401,396,WITHDRAWAL,261.0,261.0,1,0,-0.3504507824428233
12415,396,WITHDRAWAL,5245.0,12685.0,5,0,-0.2015795691957235
12435,173,WITHDRAWAL,1428.0,20582.0,7,0,-0.07985929449027929
12440,396,WITHDRAWAL,308.0,5553.0,2,0,-0.37595747467132967
12454,96,WITHDRAWAL,14.6,14.6,1,0,-0.3985051084557338
12492,396,WITHDRAWAL,1200.0,2588.0,3,0,-0.3154223759420173
12535,96,WITHDRAWAL,2140.0,2186.0,2,0,-0.3682638769168609
12543,96,WITHDRAWAL,4500.0,4500.0,1,0,-0.29767719391479636
12547,396,WITHDRAWAL,308.0,23753.0,3,0,-0.23347469607942195
12571,173,WITHDRAWAL,189.0,7180.0,3,0,-0.34564604848799346
12636,71,WITHDRAWAL,13800.0,13800.0,1,0,-0.2688193778009774
12657,173,WITHDRAWAL,14.6,14.6,1,0,-0.3985051084557338
12668,71,WITHDRAWAL,2280.0,9159.0,6,0,-0.11105848975072308
12703,96,WITHDRAWAL,13900.0,13900.0,1,0,-0.2687883836927848
12749,396,WITHDRAWAL,10700.0,10700.0,1,0,-0.26265930243706237
12769,96,WITHDRAWAL,14.6,14.6,1,0,-0.3985051084557338
12796,396,WITHDRAWAL,308.0,5553.0,2,0,-0.37595747467132967
12809,96,WITHDRAWAL,14.6,14.6,1,0,-0.3985051084557338
12830,71,WITHDRAWAL,778.0,3348.0,3,0,-0.35606316745999517
12931,173,WITHDRAWAL,1428.0,11508.0,5,0,-0.19665185779385908
13071,71,WITHDRAWAL,968.0,968.0,1,0,-0.3420660022482979
13109,173,WITHDRAWAL,189.0,7180.0,3,0,-0.34564604848799346
13111,71,WITHDRAWAL,1440.0,32614.6,5,0,-0.14195931558423425
13227,173,WITHDRAWAL,735.0,15991.0,3,0,-0.30747185605751776
13232,96,WITHDRAWAL,38200.0,41030.0,4,0,-0.17359291279088462
13349,71,WITHDRAWAL,14.6,14.6,1,0,-0.3985051084557338
13352,96,WITHDRAWAL,644.0,13330.0,4,0,-0.2740217830502951
13376,173,WITHDRAWAL,6256.0,6256.0,1,0,-0.34293744645777535
13413,71,WITHDRAWAL,968.0,968.0,1,0,-0.3420660022482979
13520,96,WITHDRAWAL,6300.0,7208.0,2,0,-0.3524396926996538
13630,173,WITHDRAWAL,14.6,14.6,1,0,-0.3985051084557338
13655,396,WITHDRAWAL,21300.0,21300.0,1,0,-0.1781461218117536
13754,71,WITHDRAWAL,968.0,2568.0,2,0,-0.37043815720197837
13820,96,WITHDRAWAL,14.6,14.6,1,0,-0.3985051084557338
13834,96,WITHDRAWAL,908.0,3692.0,3,0,-0.35272587498354707
13844,173,WITHDRAWAL,960.0,960.0,1,0,-0.3375688567085932
13857,96,WITHDRAWAL,14.6,14.6,1,0,-0.3985051084557338
13962,96,WITHDRAWAL,1600.0,8500.0,2,0,-0.3345045523710702
13989,96,WITHDRAWAL,34800.0,67684.0,4,0,-0.04974276123904631
14012,96,WITHDRAWAL,2100.0,8200.0,2,0,-0.33228971854872424
14045,173,WITHDRAWAL,1428.0,8608.0,4,0,-0.312732757946134
14198,173,WITHDRAWAL,6256.0,14856.0,2,0,-0.30402730729656624
14227,173,WITHDRAWAL,10300.0,12220.0,2,0,-0.30821702859143557
14255,396,WITHDRAWAL,23900.0,24208.0,2,0,-0.2410298255979726
14291,96,WITHDRAWAL,46.0,14546.0,2,0,-0.30373460714615885
14300,71,WITHDRAWAL,16100.0,16100.0,1,0,-0.26210511520895885
14331,396,WITHDRAWAL,14.6,14.6,1,0,-0.3985051084557338
14451,96,WITHDRAWAL,17700.0,17700.0,1,0,-0.24062394198016324
14459,71,WITHDRAWAL,1602.0,2570.0,2,0,-0.37137451995728377
14468,396,WITHDRAWAL,261.0,8301.0,3,0,-0.32291352090897124
14472,173,WITHDRAWAL,600.0,600.0,1,0,-0.3181488943270727
14497,173,WITHDRAWAL,2500.0,9680.0,4,0,-0.28762448706381727
14508,96,WITHDRAWAL,14.6,14.6,1,0,-0.3985051084557338
14566,173,WITHDRAWAL,3120.0,3120.0,1,0,-0.27516895135316044
