Unnamed: 0,account_id,trans_type,amount,total_withdrawals_5d,num_withdrawals_5d,y_pred,y_scores
1431,49,WITHDRAWAL,3102.0,3102.0,1,0,-0.3626455397667899
1433,11,WITHDRAWAL,14.6,14.6,1,0,-0.42191972666229227
1441,223,WITHDRAWAL,1900.0,1914.6,2,0,-0.31569578711056034
1455,325,WITHDRAWAL,2741.0,2741.0,1,0,-0.37708161235504595
1462,88,WITHDRAWAL,14.6,14.6,1,0,-0.42191972666229227
1508,349,WITHDRAWAL,4660.0,4660.0,1,0,-0.2998643652217788
1527,514,WITHDRAWAL,5760.0,5760.0,1,0,-0.2872065315959723
1530,333,WITHDRAWAL,1634.0,1706.0,2,0,-0.31018460529156733
1542,113,WITHDRAWAL,4100.0,4100.0,1,0,-0.321190188152228
1543,21,WITHDRAWAL,6276.0,6276.0,1,0,-0.27157094928322434
1546,410,WITHDRAWAL,3825.0,3825.0,1,0,-0.33327939245044724
1556,382,WITHDRAWAL,660.0,660.0,1,0,-0.33998668757801215
1561,476,WITHDRAWAL,100.0,100.0,1,0,-0.3166351861955858
1563,185,WITHDRAWAL,14.6,18914.6,2,0,-0.12042402200975455
1567,69,WITHDRAWAL,14.6,1564.6,2,0,-0.3039382277966499
1571,490,WITHDRAWAL,2042.0,2792.0,2,0,-0.3242329968845507
1572,54,WITHDRAWAL,720.0,3660.0,3,0,-0.18787050894478596
1598,156,WITHDRAWAL,2030.0,2030.0,1,0,-0.3721419067028906
1606,77,WITHDRAWAL,17900.0,17900.0,1,0,-0.12416663675698936
1607,58,WITHDRAWAL,14.6,2874.6,3,0,-0.19200610058147083
1621,313,WITHDRAWAL,14.6,14.6,1,0,-0.42191972666229227
1627,223,WITHDRAWAL,2400.0,2400.0,1,0,-0.3792012954326431
1631,24,WITHDRAWAL,5700.0,5714.6,2,0,-0.29269745712092
1636,531,WITHDRAWAL,720.0,720.0,1,0,-0.3377828442453981
1638,513,WITHDRAWAL,14.6,14.6,1,0,-0.42191972666229227
1647,383,WITHDRAWAL,2057.0,2057.0,1,0,-0.3733747675374464
1661,3,WITHDRAWAL,14.6,14.6,1,0,-0.42191972666229227
1669,281,WITHDRAWAL,5578.0,9418.0,2,0,-0.23113972640656166
1684,93,WITHDRAWAL,14.6,14.6,1,0,-0.42191972666229227
1691,12,WITHDRAWAL,1680.0,4177.0,3,0,-0.1913049755926286
1692,514,WITHDRAWAL,8900.0,8900.0,1,0,-0.22855151385119232
1694,199,WITHDRAWAL,14.6,14.6,1,0,-0.42191972666229227
1703,350,WITHDRAWAL,14.6,14.6,1,0,-0.42191972666229227
1709,41,WITHDRAWAL,3400.0,8100.0,2,0,-0.25049910255324737
1739,451,WITHDRAWAL,500.0,500.0,1,0,-0.3317995123956224
1743,240,WITHDRAWAL,8400.0,9000.0,2,0,-0.2288427244163388
1757,407,WITHDRAWAL,3600.0,3600.0,1,0,-0.3499324211335509
1758,171,WITHDRAWAL,3486.0,3486.0,1,0,-0.35903266930938876
1764,114,WITHDRAWAL,880.0,2400.0,2,0,-0.3225981803297193
1774,284,WITHDRAWAL,14.6,14.6,1,0,-0.42191972666229227
1776,364,WITHDRAWAL,2221.0,2221.0,1,0,-0.3834076588170976
1783,479,WITHDRAWAL,2064.0,2064.0,1,0,-0.37467265784752035
1786,333,WITHDRAWAL,72.0,852.0,2,0,-0.280137308127235
1790,79,WITHDRAWAL,14.6,14.6,1,0,-0.42191972666229227
1799,409,WITHDRAWAL,6810.0,7510.0,2,0,-0.26688574122104003
1817,325,WITHDRAWAL,2800.0,2800.0,1,0,-0.3768105223659512
1820,511,WITHDRAWAL,14.6,14.6,1,0,-0.42191972666229227
1826,80,WITHDRAWAL,2252.0,2252.0,1,0,-0.3859386383428003
1834,24,WITHDRAWAL,14.6,14.6,1,0,-0.42191972666229227
1843,359,WITHDRAWAL,3544.0,3544.0,1,0,-0.3581568290598459
1848,252,WITHDRAWAL,600.0,600.0,1,0,-0.34109794866243587
1856,475,WITHDRAWAL,2760.0,2760.0,1,0,-0.37729009382831724
1866,406,WITHDRAWAL,14.6,14.6,1,0,-0.42191972666229227
1872,373,WITHDRAWAL,6452.0,6452.0,1,0,-0.26976033846884306
1875,375,WITHDRAWAL,3824.0,3824.0,1,0,-0.33327939245044724
1881,11,WITHDRAWAL,2132.0,2132.0,1,0,-0.3812846145796887
1884,236,WITHDRAWAL,1300.0,1300.0,1,0,-0.3468908916410365
1901,155,WITHDRAWAL,5280.0,8268.0,2,0,-0.24160261298647356
1915,531,WITHDRAWAL,570.0,570.0,1,0,-0.3404158865518108
1918,98,WITHDRAWAL,1569.0,3918.0,3,0,-0.1910302403333014
1919,434,WITHDRAWAL,1637.0,7303.0,2,0,-0.2779430910908677
1922,113,WITHDRAWAL,2900.0,2900.0,1,0,-0.3689976813034923
1938,229,WITHDRAWAL,2505.0,2505.0,1,0,-0.37627454118589165
1939,114,WITHDRAWAL,1520.0,1520.0,1,0,-0.3560438109251188
1953,283,WITHDRAWAL,14.6,14.6,1,0,-0.42191972666229227
1964,80,WITHDRAWAL,14.6,14.6,1,0,-0.42191972666229227
1965,12,WITHDRAWAL,14.6,14.6,1,0,-0.42191972666229227
1969,433,WITHDRAWAL,1300.0,1300.0,1,0,-0.3468908916410365
1986,76,WITHDRAWAL,4400.0,7214.6,3,0,-0.17008138251576632
1990,89,WITHDRAWAL,4100.0,4100.0,1,0,-0.321190188152228
1991,5,WITHDRAWAL,2668.0,2668.0,1,0,-0.37997825007395436
1992,514,WITHDRAWAL,10900.0,10900.0,1,0,-0.20015638244411826
2001,91,WITHDRAWAL,100.0,100.0,1,0,-0.3166351861955858
2038,229,WITHDRAWAL,14.6,14.6,1,0,-0.42191972666229227
2052,5,WITHDRAWAL,720.0,2960.0,2,0,-0.32509123613486596
2058,450,WITHDRAWAL,4000.0,6404.0,2,0,-0.2855136393582381
2062,93,WITHDRAWAL,4100.0,4100.0,1,0,-0.321190188152228
2063,466,WITHDRAWAL,2700.0,2700.0,1,0,-0.38084244330215816
2070,283,WITHDRAWAL,2802.0,2802.0,1,0,-0.3768105223659512
2072,80,WITHDRAWAL,14.6,14.6,1,0,-0.42191972666229227
2080,79,WITHDRAWAL,2788.0,2788.0,1,0,-0.3765290678266627
2081,511,WITHDRAWAL,26800.0,26800.0,1,0,-0.05092429422124434
2082,223,WITHDRAWAL,14.6,6714.6,2,0,-0.2860513970897184
2084,41,WITHDRAWAL,600.0,600.0,1,0,-0.34109794866243587
2096,205,WITHDRAWAL,14.6,14.6,1,0,-0.42191972666229227
2104,224,WITHDRAWAL,1120.0,3870.0,3,0,-0.19119544947559353
2107,250,WITHDRAWAL,14.6,14.6,1,0,-0.42191972666229227
2109,459,WITHDRAWAL,1300.0,1300.0,1,0,-0.3468908916410365
2110,386,WITHDRAWAL,4711.0,19811.0,2,0,-0.10870000626607601
2112,232,WITHDRAWAL,3643.0,3643.0,1,0,-0.3474788245921102
2128,297,WITHDRAWAL,1500.0,2114.6,3,0,-0.176058676801094
2135,252,WITHDRAWAL,3400.0,3400.0,1,0,-0.3554494066653701
2139,513,WITHDRAWAL,7908.0,7908.0,1,0,-0.2585578811145389
2147,79,WITHDRAWAL,400.0,3188.0,2,0,-0.3176586940436382
2151,178,WITHDRAWAL,780.0,1680.0,3,0,-0.16998597289871642
2158,76,WITHDRAWAL,5208.0,5208.0,1,0,-0.30047402870215595
2160,49,WITHDRAWAL,14.6,14.6,1,0,-0.42191972666229227
2171,359,WITHDRAWAL,3544.0,3544.0,1,0,-0.3581568290598459
2174,53,WITHDRAWAL,14.6,14.6,1,0,-0.42191972666229227
2184,13,WITHDRAWAL,4000.0,4000.0,1,0,-0.32120305312144815
2186,171,WITHDRAWAL,1900.0,1914.6,2,0,-0.31569578711056034
2195,502,WITHDRAWAL,2498.0,2498.0,1,0,-0.37682021805242816
2205,464,WITHDRAWAL,3509.0,3509.0,1,0,-0.35805942868844387
2206,93,WITHDRAWAL,14.6,14.6,1,0,-0.42191972666229227
2218,121,WITHDRAWAL,14.6,14.6,1,0,-0.42191972666229227
2222,515,WITHDRAWAL,2750.0,2750.0,1,0,-0.37877105530654004
2227,511,WITHDRAWAL,3000.0,3000.0,1,0,-0.36321174196100636
2232,325,WITHDRAWAL,14.6,4314.6,2,0,-0.3070061363710255
2262,114,WITHDRAWAL,14.6,14.6,1,0,-0.42191972666229227
2270,264,WITHDRAWAL,2880.0,7147.0,3,0,-0.16949746118172382
2291,398,WITHDRAWAL,14.6,14.6,1,0,-0.42191972666229227
2307,531,WITHDRAWAL,390.0,390.0,1,0,-0.32527945314083007
2317,486,WITHDRAWAL,14.6,12214.6,2,0,-0.1886855331203655
2322,309,WITHDRAWAL,19600.0,19600.0,1,0,-0.11602933272783589
2328,530,WITHDRAWAL,23400.0,23400.0,1,0,-0.08447399396869071
2334,113,WITHDRAWAL,14.6,14.6,1,0,-0.42191972666229227
2335,398,WITHDRAWAL,1702.0,1702.0,1,0,-0.36098868440578286
2342,105,WITHDRAWAL,14.6,14.6,1,0,-0.42191972666229227
2344,301,WITHDRAWAL,1950.0,1950.0,1,0,-0.37161123829478643
2355,295,WITHDRAWAL,14.6,14.6,1,0,-0.42191972666229227
2356,338,WITHDRAWAL,14.6,14.6,1,0,-0.42191972666229227
2362,79,WITHDRAWAL,14.6,14.6,1,0,-0.42191972666229227
2371,409,WITHDRAWAL,6810.0,12610.0,2,0,-0.18598294686966088
2393,402,WITHDRAWAL,2211.0,2211.0,1,0,-0.3836486106129974
2397,13,WITHDRAWAL,14.6,14.6,1,0,-0.42191972666229227
2399,351,WITHDRAWAL,14.6,14.6,1,0,-0.42191972666229227
2405,490,WITHDRAWAL,1320.0,1334.6,2,0,-0.2994652553254904
2414,516,WITHDRAWAL,1120.0,2470.0,2,0,-0.32720889462178043
2433,296,WITHDRAWAL,2646.0,2646.0,1,0,-0.37821632866159155
2434,295,WITHDRAWAL,2900.0,2900.0,1,0,-0.3689976813034923
2440,316,WITHDRAWAL,1400.0,1400.0,1,0,-0.3451300762628983
2441,301,WITHDRAWAL,14.6,14.6,1,0,-0.42191972666229227
2443,442,WITHDRAWAL,2068.0,2068.0,1,0,-0.37563585007242134
2445,38,WITHDRAWAL,30.0,30.0,1,0,-0.35049667296328835
2459,505,WITHDRAWAL,240.0,258.0,2,0,-0.22389985873180085
2464,338,WITHDRAWAL,180.0,180.0,1,0,-0.31240606951069483
2474,479,WITHDRAWAL,2064.0,2064.0,1,0,-0.37467265784752035
2476,252,WITHDRAWAL,1920.0,1920.0,1,0,-0.3741118066545692
2482,409,WITHDRAWAL,6810.0,6810.0,1,0,-0.26721310367692086
2488,514,WITHDRAWAL,14.6,14.6,1,0,-0.42191972666229227
2490,296,WITHDRAWAL,2646.0,2916.0,2,0,-0.3198961047742477
2491,439,WITHDRAWAL,4500.0,4500.0,1,0,-0.3069865263684548
2522,261,WITHDRAWAL,180.0,180.0,1,0,-0.31240606951069483
2534,264,WITHDRAWAL,14.6,14.6,1,0,-0.42191972666229227
2537,513,WITHDRAWAL,7908.0,7908.0,1,0,-0.2585578811145389
2550,98,WITHDRAWAL,1120.0,1869.0,2,0,-0.31311362346963495
2553,53,WITHDRAWAL,2851.0,2851.0,1,0,-0.37067501466127123
2567,301,WITHDRAWAL,600.0,2160.0,2,0,-0.3208796795228548
2571,531,WITHDRAWAL,2144.0,2144.0,1,0,-0.3824410352930255
2580,459,WITHDRAWAL,1700.0,1700.0,1,0,-0.36098868440578286
2585,109,WITHDRAWAL,2100.0,2100.0,1,0,-0.37920289971749993
2617,439,WITHDRAWAL,2450.0,2450.0,1,0,-0.37653449921316556
2620,341,WITHDRAWAL,12300.0,12300.0,1,0,-0.18284923454217916
2622,271,WITHDRAWAL,1535.0,1535.0,1,0,-0.357196538739086
2637,14,WITHDRAWAL,3629.0,3629.0,1,0,-0.34789819262094
2641,451,WITHDRAWAL,1000.0,1000.0,1,0,-0.3444674471178027
2642,349,WITHDRAWAL,14.6,14.6,1,0,-0.42191972666229227
2643,359,WITHDRAWAL,3544.0,3544.0,1,0,-0.3581568290598459
2659,205,WITHDRAWAL,4560.0,4560.0,1,0,-0.3044236260654139
2666,12,WITHDRAWAL,3295.0,3295.0,1,0,-0.35631560476087504
2668,171,WITHDRAWAL,800.0,1314.6,3,0,-0.15141644419799305
2670,421,WITHDRAWAL,9200.0,9200.0,1,0,-0.2247220904526388
2678,14,WITHDRAWAL,3629.0,3629.0,1,0,-0.34789819262094
2679,442,WITHDRAWAL,300.0,300.0,1,0,-0.32225018311414516
2690,283,WITHDRAWAL,2802.0,2802.0,1,0,-0.3768105223659512
2692,302,WITHDRAWAL,1400.0,1400.0,1,0,-0.3451300762628983
2701,20,WITHDRAWAL,14.6,14.6,1,0,-0.42191972666229227
2702,283,WITHDRAWAL,14.6,14.6,1,0,-0.42191972666229227
2707,490,WITHDRAWAL,810.0,2852.0,2,0,-0.31825416817462593
2713,174,WITHDRAWAL,2139.0,3249.0,2,0,-0.31780546949396665
2717,283,WITHDRAWAL,14.6,14.6,1,0,-0.42191972666229227
2725,80,WITHDRAWAL,2252.0,2252.0,1,0,-0.3859386383428003
