,account_id,trans_type,amount,total_withdrawals_5d,num_withdrawals_5d
426,238,WITHDRAWAL,14.6,14.6,1
430,392,WITHDRAWAL,6560.0,6560.0,1
440,101,WITHDRAWAL,14.6,14.6,1
452,128,WITHDRAWAL,350.0,350.0,1
455,275,WITHDRAWAL,198.0,198.0,1
457,112,WITHDRAWAL,14.6,14.6,1
467,481,WITHDRAWAL,1825.0,1889.0,2
478,127,WITHDRAWAL,14.6,14.6,1
483,81,WITHDRAWAL,229.0,1551.0,3
494,61,WITHDRAWAL,668.0,668.0,1
500,42,WITHDRAWAL,4239.0,4239.0,1
511,449,WITHDRAWAL,1789.0,1953.0,2
522,321,WITHDRAWAL,1876.0,1876.0,1
524,311,WITHDRAWAL,1300.0,9807.0,4
526,112,WITHDRAWAL,14.6,14.6,1
538,9,WITHDRAWAL,1100.0,2100.0,2
544,519,WITHDRAWAL,3245.0,7725.0,3
546,42,WITHDRAWAL,2520.0,2520.0,1
548,492,WITHDRAWAL,2000.0,2000.0,1
559,423,WITHDRAWAL,780.0,2722.0,2
561,81,WITHDRAWAL,1000.0,1291.0,3
562,251,WITHDRAWAL,3360.0,3960.0,2
567,192,WITHDRAWAL,1920.0,3200.0,2
574,198,WITHDRAWAL,14.6,14.6,1
586,81,WITHDRAWAL,1500.0,1562.0,2
598,332,WITHDRAWAL,800.0,800.0,1
600,220,WITHDRAWAL,14.6,14.6,1
602,460,WITHDRAWAL,560.0,560.0,1
612,391,WITHDRAWAL,13300.0,13300.0,1
616,504,WITHDRAWAL,300.0,300.0,1
618,533,WITHDRAWAL,2280.0,4080.0,2
622,237,WITHDRAWAL,840.0,840.0,1
631,522,WITHDRAWAL,77.0,77.0,1
632,238,WITHDRAWAL,720.0,720.0,1
667,81,WITHDRAWAL,62.0,992.0,2
670,357,WITHDRAWAL,1788.0,2068.0,2
673,9,WITHDRAWAL,14.6,14.6,1
674,388,WITHDRAWAL,6524.0,6524.0,1
685,81,WITHDRAWAL,1765.0,1765.0,1
687,306,WITHDRAWAL,3657.0,3657.0,1
692,436,WITHDRAWAL,14.6,14.6,1
693,237,WITHDRAWAL,14.6,14.6,1
695,454,WITHDRAWAL,700.0,700.0,1
698,449,WITHDRAWAL,14.6,14.6,1
708,123,WITHDRAWAL,3000.0,3000.0,1
710,161,WITHDRAWAL,1389.0,1389.0,1
712,127,WITHDRAWAL,14.6,14.6,1
713,44,WITHDRAWAL,14.6,14.6,1
715,533,WITHDRAWAL,14.6,4814.6,2
717,449,WITHDRAWAL,164.0,2564.0,3
718,474,WITHDRAWAL,694.0,4394.0,2
720,161,WITHDRAWAL,892.0,892.0,1
724,112,WITHDRAWAL,14.6,14.6,1
725,306,WITHDRAWAL,3657.0,3657.0,1
727,288,WITHDRAWAL,14.6,14.6,1
737,436,WITHDRAWAL,9200.0,9200.0,1
742,520,WITHDRAWAL,1410.0,1410.0,1
753,192,WITHDRAWAL,14.6,14.6,1
759,220,WITHDRAWAL,1600.0,2880.0,2
769,522,WITHDRAWAL,10100.0,10177.0,2
775,504,WITHDRAWAL,210.0,2518.0,2
777,449,WITHDRAWAL,14.6,14.6,1
785,231,WITHDRAWAL,630.0,630.0,1
787,123,WITHDRAWAL,3016.0,3016.0,1
792,115,WITHDRAWAL,700.0,4000.0,2
796,267,WITHDRAWAL,1920.0,1934.6,2
801,474,WITHDRAWAL,694.0,694.0,1
807,117,WITHDRAWAL,1120.0,1120.0,1
809,423,WITHDRAWAL,480.0,480.0,1
814,391,WITHDRAWAL,6100.0,6100.0,1
816,317,WITHDRAWAL,1450.0,1450.0,1
817,538,WITHDRAWAL,3440.0,3440.0,1
827,117,WITHDRAWAL,3700.0,3700.0,1
829,353,WITHDRAWAL,14.6,14.6,1
831,220,WITHDRAWAL,14.6,14.6,1
838,428,WITHDRAWAL,13100.0,17420.0,3
843,306,WITHDRAWAL,3657.0,3657.0,1
854,388,WITHDRAWAL,6524.0,6524.0,1
875,44,WITHDRAWAL,2344.0,5304.0,3
903,220,WITHDRAWAL,720.0,3200.0,3
911,127,WITHDRAWAL,14.6,14.6,1
915,391,WITHDRAWAL,14.6,14.6,1
920,275,WITHDRAWAL,14.6,14.6,1
924,519,WITHDRAWAL,3245.0,3245.0,1
926,142,WITHDRAWAL,560.0,560.0,1
927,40,WITHDRAWAL,4301.0,5801.0,2
930,128,WITHDRAWAL,14.6,14.6,1
934,206,WITHDRAWAL,100.0,100.0,1
935,392,WITHDRAWAL,5663.0,6463.0,2
936,117,WITHDRAWAL,960.0,5460.0,2
947,168,WITHDRAWAL,14.6,14.6,1
950,150,WITHDRAWAL,14.6,14.6,1
957,62,WITHDRAWAL,900.0,900.0,1
960,237,WITHDRAWAL,1788.0,1788.0,1
962,269,WITHDRAWAL,3800.0,3800.0,1
967,101,WITHDRAWAL,14.6,1694.6,2
968,318,WITHDRAWAL,2858.0,2858.0,1
969,150,WITHDRAWAL,1100.0,1100.0,1
976,275,WITHDRAWAL,1000.0,1000.0,1
986,460,WITHDRAWAL,14.6,3694.6,2
1017,150,WITHDRAWAL,14.6,14.6,1
1025,460,WITHDRAWAL,3554.0,3554.0,1
1033,522,WITHDRAWAL,5500.0,10507.0,3
1042,288,WITHDRAWAL,14.6,14.6,1
1049,9,WITHDRAWAL,14.6,14.6,1
1056,117,WITHDRAWAL,14.6,14.6,1
1059,42,WITHDRAWAL,14.6,14.6,1
1061,142,WITHDRAWAL,1845.0,1845.0,1
1062,115,WITHDRAWAL,14.6,14.6,1
1064,392,WITHDRAWAL,5300.0,7460.0,2
1071,428,WITHDRAWAL,14.6,14.6,1
1072,238,WITHDRAWAL,14.6,14.6,1
1076,419,WITHDRAWAL,4900.0,5600.0,2
1077,306,WITHDRAWAL,1200.0,1200.0,1
1078,44,WITHDRAWAL,14.6,14.6,1
1098,419,WITHDRAWAL,900.0,900.0,1
1114,522,WITHDRAWAL,77.0,77.0,1
1136,481,WITHDRAWAL,64.0,64.0,1
1144,81,WITHDRAWAL,3000.0,3000.0,1
1148,9,WITHDRAWAL,23500.0,24350.0,2
1168,391,WITHDRAWAL,7500.0,7500.0,1
1182,504,WITHDRAWAL,780.0,1590.0,2
1189,392,WITHDRAWAL,14.6,14.6,1
1190,162,WITHDRAWAL,3458.0,3458.0,1
1197,454,WITHDRAWAL,5687.0,5687.0,1
1198,168,WITHDRAWAL,2013.0,2013.0,1
1204,504,WITHDRAWAL,14.6,14.6,1
1212,101,WITHDRAWAL,14.6,5174.6,2
1219,518,WITHDRAWAL,2015.0,2015.0,1
1224,423,WITHDRAWAL,1942.0,1942.0,1
1226,504,WITHDRAWAL,14.6,14.6,1
1228,135,WITHDRAWAL,14.6,1014.6,2
1229,474,WITHDRAWAL,694.0,694.0,1
1230,62,WITHDRAWAL,3600.0,5873.0,2
1236,101,WITHDRAWAL,3360.0,3360.0,1
1245,238,WITHDRAWAL,630.0,630.0,1
1250,317,WITHDRAWAL,2720.0,2720.0,1
1258,241,WITHDRAWAL,1500.0,1500.0,1
1260,145,WITHDRAWAL,14.6,3114.6,2
1267,492,WITHDRAWAL,1100.0,1100.0,1
1278,294,WITHDRAWAL,5842.0,6417.0,3
1281,492,WITHDRAWAL,14.6,5614.6,2
1285,238,WITHDRAWAL,2234.0,2234.0,1
1288,317,WITHDRAWAL,3300.0,6368.0,2
1293,238,WITHDRAWAL,14.6,14.6,1
1304,81,WITHDRAWAL,1765.0,1765.0,1
1306,117,WITHDRAWAL,1100.0,1100.0,1
1307,40,WITHDRAWAL,14.6,14.6,1
1317,44,WITHDRAWAL,2344.0,2344.0,1
1319,391,WITHDRAWAL,14.6,17364.6,3
1334,352,WITHDRAWAL,2000.0,4320.0,3
1338,520,WITHDRAWAL,2332.0,2332.0,1
1347,538,WITHDRAWAL,3200.0,3200.0,1
1352,518,WITHDRAWAL,3280.0,4580.0,2
1358,220,WITHDRAWAL,3095.0,3095.0,1
1398,145,WITHDRAWAL,14.6,14.6,1
1404,112,WITHDRAWAL,2051.0,2051.0,1
1407,192,WITHDRAWAL,2320.0,2320.0,1
1409,70,WITHDRAWAL,4800.0,4800.0,1
1412,220,WITHDRAWAL,1440.0,1440.0,1
1419,42,WITHDRAWAL,14.6,14.6,1
1426,4,WITHDRAWAL,2078.0,2078.0,1
1429,40,WITHDRAWAL,6300.0,10601.0,2
1435,42,WITHDRAWAL,1592.0,1831.0,2
1438,534,WITHDRAWAL,13200.0,13200.0,1
1440,275,WITHDRAWAL,810.0,824.6,2
1442,436,WITHDRAWAL,72.0,72.0,1
1443,234,WITHDRAWAL,2809.0,2809.0,1
1448,231,WITHDRAWAL,14.6,14.6,1
1465,62,WITHDRAWAL,1280.0,5633.0,3
1470,112,WITHDRAWAL,1120.0,1120.0,1
1489,238,WITHDRAWAL,14.6,14.6,1
1495,123,WITHDRAWAL,900.0,900.0,1
1498,44,WITHDRAWAL,14.6,14.6,1
1499,352,WITHDRAWAL,1992.0,1992.0,1
1507,435,WITHDRAWAL,1200.0,7669.0,4
1511,449,WITHDRAWAL,2160.0,4724.0,4
1512,238,WITHDRAWAL,840.0,854.6,2
1514,492,WITHDRAWAL,14.6,14.6,1
1519,518,WITHDRAWAL,14.6,14.6,1
1522,519,WITHDRAWAL,1600.0,2080.0,2
1524,520,WITHDRAWAL,14.6,1724.6,3
1525,391,WITHDRAWAL,2400.0,2400.0,1
1538,40,WITHDRAWAL,3200.0,3200.0,1
1539,392,WITHDRAWAL,5663.0,5663.0,1
1540,403,WITHDRAWAL,2160.0,2174.6,2
1551,321,WITHDRAWAL,14.6,14.6,1
1553,428,WITHDRAWAL,3987.0,3987.0,1
1568,533,WITHDRAWAL,1319.0,1319.0,1
1569,423,WITHDRAWAL,780.0,780.0,1
1582,42,WITHDRAWAL,1592.0,7331.0,3
1595,142,WITHDRAWAL,14.6,14.6,1
1600,436,WITHDRAWAL,72.0,72.0,1
1605,391,WITHDRAWAL,1650.0,6550.0,2
1608,40,WITHDRAWAL,33.0,8233.0,3
1611,435,WITHDRAWAL,3189.0,3189.0,1
1614,206,WITHDRAWAL,1600.0,1600.0,1
1619,220,WITHDRAWAL,7850.0,7850.0,1
1623,123,WITHDRAWAL,3016.0,3016.0,1
1626,416,WITHDRAWAL,982.0,982.0,1
1629,432,WITHDRAWAL,700.0,700.0,1
1630,428,WITHDRAWAL,14.6,14.6,1
1643,504,WITHDRAWAL,14.6,14.6,1
1644,6,WITHDRAWAL,1520.0,1534.6,2
1648,40,WITHDRAWAL,2600.0,6901.0,2
1657,538,WITHDRAWAL,2692.0,2692.0,1
1673,81,WITHDRAWAL,330.0,1890.0,3
1676,192,WITHDRAWAL,3583.0,3583.0,1
1679,522,WITHDRAWAL,14.6,14.6,1
1689,293,WITHDRAWAL,1366.0,3606.0,2
1699,238,WITHDRAWAL,14.6,14.6,1
1706,142,WITHDRAWAL,1250.0,3095.0,2
1722,187,WITHDRAWAL,14.6,14.6,1
1724,135,WITHDRAWAL,3800.0,3800.0,1
1733,198,WITHDRAWAL,14.6,14.6,1
1742,117,WITHDRAWAL,4500.0,4514.6,2
1745,288,WITHDRAWAL,3257.0,6857.0,3
1746,317,WITHDRAWAL,3068.0,3068.0,1
1749,115,WITHDRAWAL,5110.0,7210.0,2
1752,353,WITHDRAWAL,879.0,3566.0,2
1755,123,WITHDRAWAL,2400.0,2400.0,1
1759,324,WITHDRAWAL,1785.0,4149.0,3
1777,449,WITHDRAWAL,14.6,14.6,1
1779,234,WITHDRAWAL,2809.0,2809.0,1
1789,6,WITHDRAWAL,3954.0,3954.0,1
1791,391,WITHDRAWAL,300.0,650.0,2
1795,44,WITHDRAWAL,2344.0,3144.0,2
1797,198,WITHDRAWAL,1700.0,3866.0,2
1798,237,WITHDRAWAL,1788.0,1788.0,1
1806,117,WITHDRAWAL,14.6,14.6,1
1809,112,WITHDRAWAL,14.6,3914.6,2
1815,423,WITHDRAWAL,14.6,14.6,1
1842,492,WITHDRAWAL,1700.0,1700.0,1
1844,318,WITHDRAWAL,2858.0,2858.0,1
1845,192,WITHDRAWAL,3583.0,3583.0,1
1846,192,WITHDRAWAL,13450.0,13450.0,1
1849,187,WITHDRAWAL,2700.0,5498.0,2
1850,520,WITHDRAWAL,14.6,14.6,1
1851,538,WITHDRAWAL,14.6,14.6,1
1852,519,WITHDRAWAL,14.6,14.6,1
1853,538,WITHDRAWAL,2692.0,2692.0,1
1857,192,WITHDRAWAL,3600.0,3600.0,1
1862,101,WITHDRAWAL,2880.0,19200.0,3
1865,416,WITHDRAWAL,982.0,982.0,1
1868,419,WITHDRAWAL,14.6,14.6,1
1869,519,WITHDRAWAL,3245.0,3245.0,1
1873,331,WITHDRAWAL,14.6,4314.6,2
1887,168,WITHDRAWAL,660.0,6273.0,4
1890,241,WITHDRAWAL,14.6,554.6,2
1891,44,WITHDRAWAL,2344.0,2344.0,1
1894,449,WITHDRAWAL,400.0,5389.0,3
1896,135,WITHDRAWAL,3800.0,4500.0,2
1898,238,WITHDRAWAL,14.6,14.6,1
1910,112,WITHDRAWAL,3450.0,3450.0,1
1921,135,WITHDRAWAL,2500.0,7100.0,2
1928,220,WITHDRAWAL,3095.0,3095.0,1
1929,321,WITHDRAWAL,1280.0,1280.0,1
1934,432,WITHDRAWAL,3000.0,5500.0,2
1936,162,WITHDRAWAL,3458.0,3458.0,1
1937,135,WITHDRAWAL,1800.0,1800.0,1
1943,481,WITHDRAWAL,2480.0,2494.6,2
1945,332,WITHDRAWAL,2385.0,3585.0,2
1947,192,WITHDRAWAL,14.6,14.6,1
1949,331,WITHDRAWAL,14.6,14.6,1
1952,61,WITHDRAWAL,1645.0,1645.0,1
1954,4,WITHDRAWAL,600.0,614.6,2
1959,220,WITHDRAWAL,3095.0,10945.0,2
1966,391,WITHDRAWAL,200.0,200.0,1
1972,269,WITHDRAWAL,1690.0,2146.0,2
1976,318,WITHDRAWAL,2100.0,2100.0,1
1980,435,WITHDRAWAL,14.6,14.6,1
1981,61,WITHDRAWAL,14.6,14.6,1
1987,162,WITHDRAWAL,3458.0,3458.0,1
1994,198,WITHDRAWAL,14.6,14.6,1
2004,198,WITHDRAWAL,14.6,14.6,1
2006,234,WITHDRAWAL,3120.0,3120.0,1
2011,260,WITHDRAWAL,15360.0,15360.0,1
2013,460,WITHDRAWAL,14.6,14.6,1
2014,391,WITHDRAWAL,14.6,14.6,1
2036,533,WITHDRAWAL,1319.0,1319.0,1
2042,504,WITHDRAWAL,14.6,14.6,1
2044,492,WITHDRAWAL,5160.0,5160.0,1
2046,317,WITHDRAWAL,14.6,14.6,1
2054,518,WITHDRAWAL,1200.0,5254.6,4
2068,538,WITHDRAWAL,1280.0,1280.0,1
2073,128,WITHDRAWAL,14.6,14.6,1
2074,128,WITHDRAWAL,14.6,14.6,1
2083,423,WITHDRAWAL,180.0,194.6,2
2085,423,WITHDRAWAL,14.6,944.6,2
2106,260,WITHDRAWAL,14.6,14.6,1
2108,331,WITHDRAWAL,300.0,3020.0,3
2116,220,WITHDRAWAL,3095.0,3095.0,1
2117,152,WITHDRAWAL,2993.0,5593.0,2
2118,321,WITHDRAWAL,14.6,14.6,1
2122,392,WITHDRAWAL,5663.0,11163.0,2
2134,220,WITHDRAWAL,14.6,14.6,1
2136,435,WITHDRAWAL,14.6,14.6,1
2157,123,WITHDRAWAL,480.0,1780.0,2
2168,321,WITHDRAWAL,950.0,950.0,1
2172,62,WITHDRAWAL,2273.0,2273.0,1
2178,146,WITHDRAWAL,14.6,14.6,1
2189,168,WITHDRAWAL,2013.0,2013.0,1
2191,423,WITHDRAWAL,1942.0,1942.0,1
2192,481,WITHDRAWAL,14.6,14.6,1
2196,135,WITHDRAWAL,16600.0,17514.6,3
2201,9,WITHDRAWAL,8800.0,8800.0,1
2210,70,WITHDRAWAL,4200.0,4200.0,1
2216,474,WITHDRAWAL,1606.0,6000.0,3
2221,9,WITHDRAWAL,950.0,9000.0,3
2224,332,WITHDRAWAL,2385.0,2385.0,1
2228,538,WITHDRAWAL,14.6,14.6,1
2233,238,WITHDRAWAL,1410.0,1860.0,2
2240,419,WITHDRAWAL,14.6,14.6,1
2243,112,WITHDRAWAL,900.0,914.6,2
2244,162,WITHDRAWAL,14.6,14.6,1
2246,128,WITHDRAWAL,1000.0,1900.0,3
2257,428,WITHDRAWAL,14.6,14.6,1
2260,40,WITHDRAWAL,33.0,33.0,1
2264,150,WITHDRAWAL,4500.0,4500.0,1
2273,44,WITHDRAWAL,2344.0,2344.0,1
2281,269,WITHDRAWAL,570.0,570.0,1
2285,62,WITHDRAWAL,2273.0,2273.0,1
2320,403,WITHDRAWAL,14.6,14.6,1
2332,135,WITHDRAWAL,3700.0,3700.0,1
2336,4,WITHDRAWAL,14.6,14.6,1
2341,518,WITHDRAWAL,1338.0,3353.0,2
2346,504,WITHDRAWAL,2308.0,2308.0,1
2347,324,WITHDRAWAL,4400.0,6160.0,2
2366,275,WITHDRAWAL,14.6,14.6,1
2369,419,WITHDRAWAL,100.0,100.0,1
2375,352,WITHDRAWAL,1992.0,1992.0,1
2378,392,WITHDRAWAL,15360.0,15360.0,1
2379,288,WITHDRAWAL,3257.0,3257.0,1
2384,534,WITHDRAWAL,1747.0,1747.0,1
2386,142,WITHDRAWAL,14.6,14.6,1
2396,146,WITHDRAWAL,1600.0,4400.0,2
2402,161,WITHDRAWAL,14.6,14.6,1
2403,435,WITHDRAWAL,1920.0,1934.6,2
2408,237,WITHDRAWAL,152.0,1940.0,2
2409,428,WITHDRAWAL,3000.0,3000.0,1
2410,115,WITHDRAWAL,5110.0,5110.0,1
2417,267,WITHDRAWAL,14.6,14.6,1
2428,357,WITHDRAWAL,1200.0,1200.0,1
2436,61,WITHDRAWAL,668.0,668.0,1
2442,9,WITHDRAWAL,4900.0,4900.0,1
2446,321,WITHDRAWAL,1876.0,1876.0,1
2450,436,WITHDRAWAL,10300.0,12114.6,3
2461,318,WITHDRAWAL,14.6,14.6,1
2469,357,WITHDRAWAL,1788.0,2068.0,2
2472,62,WITHDRAWAL,2300.0,4573.0,2
2478,321,WITHDRAWAL,2160.0,2160.0,1
2481,6,WITHDRAWAL,14.6,14.6,1
2487,318,WITHDRAWAL,14.6,14.6,1
2494,146,WITHDRAWAL,14.6,14.6,1
2495,145,WITHDRAWAL,4500.0,9315.0,2
2500,403,WITHDRAWAL,14.6,14.6,1
2505,220,WITHDRAWAL,3095.0,3095.0,1
2510,145,WITHDRAWAL,14.6,14.6,1
2512,267,WITHDRAWAL,2800.0,5874.0,2
2513,332,WITHDRAWAL,14.6,14.6,1
2518,168,WITHDRAWAL,150.0,164.6,2
2533,44,WITHDRAWAL,14.6,14.6,1
2538,388,WITHDRAWAL,6524.0,6524.0,1
2541,331,WITHDRAWAL,3528.0,3528.0,1
2544,70,WITHDRAWAL,14.6,14.6,1
2551,353,WITHDRAWAL,879.0,3566.0,2
2552,317,WITHDRAWAL,3068.0,3068.0,1
2555,123,WITHDRAWAL,3016.0,3016.0,1
2556,146,WITHDRAWAL,14.6,8964.6,4
2557,416,WITHDRAWAL,987.0,4769.0,3
2559,435,WITHDRAWAL,3189.0,3189.0,1
2560,150,WITHDRAWAL,14.6,14.6,1
2579,388,WITHDRAWAL,2100.0,2100.0,1
2581,9,WITHDRAWAL,3000.0,3014.6,2
2583,61,WITHDRAWAL,668.0,668.0,1
2588,61,WITHDRAWAL,14.6,14.6,1
2591,460,WITHDRAWAL,14.6,14.6,1
2593,162,WITHDRAWAL,3458.0,3458.0,1
2594,198,WITHDRAWAL,100.0,2266.0,2
2634,40,WITHDRAWAL,4301.0,4301.0,1
2636,423,WITHDRAWAL,510.0,510.0,1
2640,62,WITHDRAWAL,800.0,800.0,1
2647,288,WITHDRAWAL,207.0,3464.0,2
2652,146,WITHDRAWAL,3823.0,3823.0,1
2653,520,WITHDRAWAL,2332.0,2332.0,1
2658,403,WITHDRAWAL,1000.0,1000.0,1
2669,152,WITHDRAWAL,426.0,3419.0,2
2673,251,WITHDRAWAL,2400.0,2400.0,1
2674,306,WITHDRAWAL,3657.0,4377.0,2
2684,275,WITHDRAWAL,14.6,14.6,1
2688,504,WITHDRAWAL,300.0,300.0,1
2693,423,WITHDRAWAL,360.0,360.0,1
2695,198,WITHDRAWAL,2166.0,2166.0,1
2698,275,WITHDRAWAL,480.0,494.6,2
2700,321,WITHDRAWAL,1876.0,1876.0,1
2709,353,WITHDRAWAL,2687.0,2687.0,1
2715,234,WITHDRAWAL,2809.0,2809.0,1
2718,145,WITHDRAWAL,4815.0,4815.0,1
2720,352,WITHDRAWAL,1992.0,1992.0,1
2721,40,WITHDRAWAL,4301.0,4301.0,1
2722,4,WITHDRAWAL,14.6,14.6,1
2734,474,WITHDRAWAL,1606.0,2300.0,2
2741,504,WITHDRAWAL,780.0,930.0,2
2742,449,WITHDRAWAL,1789.0,4513.0,4
2745,423,WITHDRAWAL,14.6,14.6,1
2747,161,WITHDRAWAL,892.0,3992.0,2
2760,241,WITHDRAWAL,632.0,1976.0,2
2766,518,WITHDRAWAL,1360.0,4618.0,3
2773,220,WITHDRAWAL,560.0,2960.0,2
2788,44,WITHDRAWAL,800.0,800.0,1
2790,269,WITHDRAWAL,456.0,456.0,1
2792,238,WITHDRAWAL,14.6,1614.6,2
2795,288,WITHDRAWAL,3257.0,3257.0,1
2811,128,WITHDRAWAL,1100.0,4500.0,4
2812,391,WITHDRAWAL,14.6,6014.6,2
2816,123,WITHDRAWAL,3016.0,3016.0,1
2828,538,WITHDRAWAL,400.0,414.6,2
2842,192,WITHDRAWAL,3583.0,3583.0,1
2843,294,WITHDRAWAL,14.6,4814.6,2
2845,293,WITHDRAWAL,1636.0,3002.0,2
2850,192,WITHDRAWAL,14.6,2814.6,2
2855,449,WITHDRAWAL,1789.0,1953.0,2
2857,357,WITHDRAWAL,14.6,1014.6,2
2860,123,WITHDRAWAL,3016.0,3016.0,1
2869,150,WITHDRAWAL,24400.0,24400.0,1
2870,522,WITHDRAWAL,14.6,14.6,1
2871,288,WITHDRAWAL,14.6,14.6,1
2872,357,WITHDRAWAL,1788.0,2068.0,2
2875,288,WITHDRAWAL,480.0,3737.0,2
2877,220,WITHDRAWAL,2480.0,5575.0,2
2900,318,WITHDRAWAL,14.6,14.6,1
2902,352,WITHDRAWAL,1600.0,2320.0,2
2907,423,WITHDRAWAL,1942.0,1942.0,1
2908,192,WITHDRAWAL,14.6,14.6,1
2910,237,WITHDRAWAL,1788.0,1788.0,1
2912,168,WITHDRAWAL,14.6,14.6,1
2925,423,WITHDRAWAL,1942.0,1942.0,1
2929,231,WITHDRAWAL,14.6,734.6,3
2931,123,WITHDRAWAL,1900.0,1900.0,1
2933,352,WITHDRAWAL,900.0,2892.0,2
2936,519,WITHDRAWAL,3245.0,3245.0,1
2949,81,WITHDRAWAL,14.6,14.6,1
2957,150,WITHDRAWAL,400.0,400.0,1
2958,436,WITHDRAWAL,72.0,72.0,1
2962,293,WITHDRAWAL,1636.0,3002.0,2
2963,70,WITHDRAWAL,9600.0,13750.0,2
2966,206,WITHDRAWAL,14.6,14.6,1
2973,61,WITHDRAWAL,668.0,2108.0,2
2978,251,WITHDRAWAL,2520.0,2520.0,1
2981,275,WITHDRAWAL,14.6,14.6,1
2990,519,WITHDRAWAL,3245.0,3245.0,1
2999,128,WITHDRAWAL,1850.0,1850.0,1
3009,332,WITHDRAWAL,4000.0,4000.0,1
3035,115,WITHDRAWAL,5110.0,5110.0,1
3037,42,WITHDRAWAL,4239.0,4239.0,1
3045,428,WITHDRAWAL,14.6,14.6,1
3056,150,WITHDRAWAL,14.6,14.6,1
3057,146,WITHDRAWAL,3823.0,3823.0,1
3074,192,WITHDRAWAL,1150.0,4750.0,2
3076,435,WITHDRAWAL,14.6,14.6,1
3080,318,WITHDRAWAL,900.0,914.6,2
3081,128,WITHDRAWAL,14.6,14.6,1
3087,44,WITHDRAWAL,2344.0,2344.0,1
3088,115,WITHDRAWAL,5110.0,5110.0,1
3089,146,WITHDRAWAL,3440.0,3440.0,1
3090,127,WITHDRAWAL,14.6,14.6,1
3091,481,WITHDRAWAL,4900.0,4900.0,1
3096,127,WITHDRAWAL,2242.0,2242.0,1
3110,117,WITHDRAWAL,640.0,6240.0,3
3111,162,WITHDRAWAL,3458.0,3458.0,1
3116,161,WITHDRAWAL,892.0,892.0,1
