,account_id,trans_type,amount,total_withdrawals_5d,num_withdrawals_5d
1580,96,WITHDRAWAL,644.0,2830.0,3
1588,396,WITHDRAWAL,16900.0,16968.0,2
1634,96,WITHDRAWAL,908.0,3692.0,3
1665,396,WITHDRAWAL,5245.0,5245.0,1
1696,173,WITHDRAWAL,6256.0,11536.0,3
1751,96,WITHDRAWAL,21000.0,23784.0,3
1785,173,WITHDRAWAL,3400.0,3400.0,1
1824,396,WITHDRAWAL,14.6,4654.6,2
1958,96,WITHDRAWAL,2140.0,2186.0,2
1960,396,WITHDRAWAL,14.6,5054.6,3
1993,396,WITHDRAWAL,1440.0,1440.0,1
2030,396,WITHDRAWAL,3120.0,4388.0,3
2035,396,WITHDRAWAL,5245.0,17245.0,2
2091,396,WITHDRAWAL,20600.0,22774.6,3
2145,396,WITHDRAWAL,13400.0,13400.0,1
2276,396,WITHDRAWAL,68.0,329.0,2
2304,96,WITHDRAWAL,1800.0,9300.0,2
2309,173,WITHDRAWAL,1428.0,19948.0,6
2311,71,WITHDRAWAL,9300.0,9314.6,2
2367,396,WITHDRAWAL,14.6,14.6,1
2370,173,WITHDRAWAL,3240.0,4440.0,2
2407,396,WITHDRAWAL,308.0,5553.0,2
2432,96,WITHDRAWAL,14.6,14.6,1
2516,96,WITHDRAWAL,46.0,46.0,1
2527,173,WITHDRAWAL,2400.0,2414.6,2
2532,96,WITHDRAWAL,2140.0,13086.0,3
2628,71,WITHDRAWAL,1602.0,4570.0,3
2633,396,WITHDRAWAL,13500.0,13500.0,1
2732,173,WITHDRAWAL,735.0,6991.0,2
2749,96,WITHDRAWAL,14.6,11414.6,3
2765,96,WITHDRAWAL,14.6,14.6,1
2767,173,WITHDRAWAL,5800.0,5800.0,1
2797,96,WITHDRAWAL,14.6,14.6,1
2820,173,WITHDRAWAL,189.0,7180.0,3
2951,96,WITHDRAWAL,2140.0,2186.0,2
3013,396,WITHDRAWAL,68.0,329.0,2
3023,396,WITHDRAWAL,261.0,261.0,1
3070,96,WITHDRAWAL,2140.0,2186.0,2
3109,71,WITHDRAWAL,17600.0,17600.0,1
3194,96,WITHDRAWAL,2000.0,2000.0,1
3246,173,WITHDRAWAL,1680.0,13608.0,3
3262,96,WITHDRAWAL,908.0,3692.0,3
3286,96,WITHDRAWAL,908.0,3692.0,3
3331,71,WITHDRAWAL,39520.0,39520.0,1
3371,96,WITHDRAWAL,2140.0,2186.0,2
3427,396,WITHDRAWAL,840.0,854.6,2
3452,71,WITHDRAWAL,14.6,14.6,1
3462,96,WITHDRAWAL,2140.0,2186.0,2
3474,396,WITHDRAWAL,308.0,5553.0,2
3676,173,WITHDRAWAL,189.0,19154.0,6
3731,71,WITHDRAWAL,18100.0,21600.0,2
3771,396,WITHDRAWAL,261.0,23321.0,3
3846,396,WITHDRAWAL,261.0,261.0,1
3929,96,WITHDRAWAL,14100.0,14100.0,1
3975,96,WITHDRAWAL,14.6,14.6,1
4020,396,WITHDRAWAL,12700.0,12700.0,1
4112,71,WITHDRAWAL,968.0,968.0,1
4124,96,WITHDRAWAL,46.0,46.0,1
4192,96,WITHDRAWAL,27300.0,27314.6,2
4215,396,WITHDRAWAL,22700.0,22700.0,1
4223,173,WITHDRAWAL,14.6,14.6,1
4288,173,WITHDRAWAL,2560.0,2560.0,1
4294,396,WITHDRAWAL,14.6,14.6,1
4296,173,WITHDRAWAL,2400.0,2414.6,2
4311,396,WITHDRAWAL,68.0,329.0,2
4389,96,WITHDRAWAL,908.0,24692.0,4
4414,96,WITHDRAWAL,3300.0,34700.0,2
4435,396,WITHDRAWAL,261.0,261.0,1
4436,71,WITHDRAWAL,1200.0,7119.0,6
4490,173,WITHDRAWAL,8500.0,8500.0,1
4495,71,WITHDRAWAL,1011.0,4359.0,4
4496,71,WITHDRAWAL,1011.0,4359.0,4
4530,396,WITHDRAWAL,5245.0,21245.0,2
4588,173,WITHDRAWAL,2400.0,5400.0,2
4590,173,WITHDRAWAL,2040.0,8296.0,2
4698,71,WITHDRAWAL,1011.0,4359.0,4
4760,173,WITHDRAWAL,9600.0,9600.0,1
4765,71,WITHDRAWAL,14.6,14.6,1
4803,71,WITHDRAWAL,12400.0,12400.0,1
5082,96,WITHDRAWAL,30300.0,33130.0,4
5100,71,WITHDRAWAL,17600.0,18560.0,2
5138,96,WITHDRAWAL,14.6,7414.6,2
5181,96,WITHDRAWAL,644.0,2830.0,3
5213,173,WITHDRAWAL,189.0,13380.0,4
5223,396,WITHDRAWAL,261.0,261.0,1
5313,71,WITHDRAWAL,1602.0,2570.0,2
5357,173,WITHDRAWAL,189.0,7180.0,3
5402,173,WITHDRAWAL,189.0,7180.0,3
5413,396,WITHDRAWAL,68.0,329.0,2
5476,173,WITHDRAWAL,6256.0,15656.0,2
5513,71,WITHDRAWAL,968.0,3128.0,2
5565,173,WITHDRAWAL,735.0,6991.0,2
5570,396,WITHDRAWAL,261.0,261.0,1
5600,96,WITHDRAWAL,4500.0,4546.0,2
5639,396,WITHDRAWAL,261.0,261.0,1
5699,96,WITHDRAWAL,644.0,13930.0,4
5937,71,WITHDRAWAL,778.0,3348.0,3
6086,96,WITHDRAWAL,17200.0,17214.6,2
6120,173,WITHDRAWAL,735.0,6991.0,2
6175,96,WITHDRAWAL,2140.0,2186.0,2
6209,96,WITHDRAWAL,9000.0,41408.0,3
6221,71,WITHDRAWAL,9900.0,9900.0,1
6245,396,WITHDRAWAL,14.6,14.6,1
6257,71,WITHDRAWAL,778.0,7848.0,5
6268,71,WITHDRAWAL,1602.0,2570.0,2
6294,96,WITHDRAWAL,644.0,2830.0,3
6340,396,WITHDRAWAL,308.0,5553.0,2
6431,396,WITHDRAWAL,720.0,5534.6,4
6442,173,WITHDRAWAL,1428.0,17342.0,5
6520,396,WITHDRAWAL,16900.0,16900.0,1
6589,396,WITHDRAWAL,68.0,329.0,2
6617,173,WITHDRAWAL,6256.0,6256.0,1
6692,173,WITHDRAWAL,1428.0,8608.0,4
6723,96,WITHDRAWAL,2140.0,7286.0,3
6749,396,WITHDRAWAL,68.0,329.0,2
6844,71,WITHDRAWAL,968.0,968.0,1
6862,396,WITHDRAWAL,308.0,5553.0,2
6863,96,WITHDRAWAL,908.0,38392.0,4
6902,396,WITHDRAWAL,16600.0,16600.0,1
6952,173,WITHDRAWAL,6256.0,6256.0,1
6987,396,WITHDRAWAL,261.0,261.0,1
7022,396,WITHDRAWAL,2400.0,4320.0,2
7106,71,WITHDRAWAL,968.0,968.0,1
7118,173,WITHDRAWAL,1428.0,17342.0,5
7239,396,WITHDRAWAL,1920.0,1920.0,1
7255,96,WITHDRAWAL,2700.0,2700.0,1
7314,173,WITHDRAWAL,735.0,6991.0,2
7394,71,WITHDRAWAL,778.0,3348.0,3
7516,96,WITHDRAWAL,2140.0,2186.0,2
7540,396,WITHDRAWAL,68.0,329.0,2
7553,71,WITHDRAWAL,1011.0,4359.0,4
7602,173,WITHDRAWAL,14.6,14.6,1
7627,96,WITHDRAWAL,7400.0,7446.0,2
7650,396,WITHDRAWAL,14.6,12714.6,2
7660,396,WITHDRAWAL,16200.0,16200.0,1
7743,396,WITHDRAWAL,14.6,14.6,1
7818,96,WITHDRAWAL,14.6,4514.6,2
7855,96,WITHDRAWAL,14.6,14.6,1
7862,71,WITHDRAWAL,778.0,3348.0,3
7877,173,WITHDRAWAL,735.0,6991.0,2
7906,173,WITHDRAWAL,2640.0,18965.0,5
7953,396,WITHDRAWAL,68.0,17029.0,3
7969,96,WITHDRAWAL,14.6,14.6,1
8045,71,WITHDRAWAL,1602.0,2570.0,2
8061,173,WITHDRAWAL,735.0,6991.0,2
8065,396,WITHDRAWAL,308.0,5553.0,2
8146,396,WITHDRAWAL,5245.0,5245.0,1
8186,173,WITHDRAWAL,189.0,7180.0,3
8196,173,WITHDRAWAL,14.6,14.6,1
8226,96,WITHDRAWAL,14.6,4014.6,2
8240,96,WITHDRAWAL,908.0,3692.0,3
8290,173,WITHDRAWAL,8734.0,15725.0,3
8347,396,WITHDRAWAL,5245.0,5245.0,1
8348,173,WITHDRAWAL,17440.0,17440.0,1
8358,71,WITHDRAWAL,778.0,3348.0,3
8360,396,WITHDRAWAL,14.6,14.6,1
8375,173,WITHDRAWAL,900.0,9600.0,2
8460,173,WITHDRAWAL,189.0,7180.0,3
8520,396,WITHDRAWAL,68.0,329.0,2
8527,173,WITHDRAWAL,6256.0,6256.0,1
8543,396,WITHDRAWAL,14900.0,14900.0,1
8560,396,WITHDRAWAL,14.6,1814.6,2
8565,96,WITHDRAWAL,46.0,46.0,1
8567,173,WITHDRAWAL,6256.0,14356.0,2
8622,71,WITHDRAWAL,968.0,968.0,1
8636,96,WITHDRAWAL,46.0,7546.0,3
8672,96,WITHDRAWAL,46.0,34746.0,3
8688,96,WITHDRAWAL,908.0,44192.0,4
8724,396,WITHDRAWAL,16500.0,22260.0,2
8727,96,WITHDRAWAL,46.0,46.0,1
8805,71,WITHDRAWAL,1011.0,4359.0,4
9106,396,WITHDRAWAL,15100.0,15168.0,2
9117,396,WITHDRAWAL,308.0,5553.0,2
9127,396,WITHDRAWAL,68.0,1289.0,3
9136,71,WITHDRAWAL,4640.0,7988.0,4
9149,396,WITHDRAWAL,17400.0,17414.6,2
9153,96,WITHDRAWAL,46.0,46.0,1
9165,396,WITHDRAWAL,308.0,5553.0,2
9166,396,WITHDRAWAL,2160.0,19189.0,4
9199,96,WITHDRAWAL,14.6,14.6,1
9215,71,WITHDRAWAL,1011.0,4359.0,4
9248,396,WITHDRAWAL,14.6,14.6,1
9254,396,WITHDRAWAL,14.6,14.6,1
9266,71,WITHDRAWAL,14.6,14.6,1
9288,71,WITHDRAWAL,1011.0,5659.0,5
9448,71,WITHDRAWAL,1011.0,4359.0,4
9484,396,WITHDRAWAL,14.6,14.6,1
9553,173,WITHDRAWAL,735.0,6991.0,2
9596,396,WITHDRAWAL,308.0,5553.0,2
9598,96,WITHDRAWAL,26500.0,30192.0,4
9660,396,WITHDRAWAL,308.0,16253.0,3
9662,96,WITHDRAWAL,9600.0,9600.0,1
9815,396,WITHDRAWAL,308.0,5553.0,2
9864,173,WITHDRAWAL,14.6,14.6,1
9873,396,WITHDRAWAL,14.6,14.6,1
9894,71,WITHDRAWAL,14.6,19714.6,2
10022,96,WITHDRAWAL,29000.0,32692.0,4
10031,96,WITHDRAWAL,46.0,46.0,1
10041,96,WITHDRAWAL,2140.0,2186.0,2
10086,71,WITHDRAWAL,778.0,3348.0,3
10093,173,WITHDRAWAL,1428.0,8608.0,4
10147,96,WITHDRAWAL,46.0,14746.0,2
10149,173,WITHDRAWAL,5700.0,11956.0,2
10151,71,WITHDRAWAL,20000.0,20014.6,2
10191,396,WITHDRAWAL,261.0,261.0,1
10210,396,WITHDRAWAL,16800.0,16800.0,1
10217,71,WITHDRAWAL,968.0,968.0,1
10222,71,WITHDRAWAL,1602.0,2570.0,2
10261,96,WITHDRAWAL,62900.0,62900.0,1
10317,96,WITHDRAWAL,14.6,14.6,1
10319,396,WITHDRAWAL,18500.0,18500.0,1
10361,173,WITHDRAWAL,2240.0,2240.0,1
10470,96,WITHDRAWAL,34700.0,37530.0,4
10539,396,WITHDRAWAL,68.0,10629.0,3
10593,71,WITHDRAWAL,14.6,14.6,1
10616,96,WITHDRAWAL,14.6,14.6,1
10655,173,WITHDRAWAL,14.6,14.6,1
10660,173,WITHDRAWAL,6256.0,6256.0,1
10668,396,WITHDRAWAL,12000.0,12014.6,2
10777,396,WITHDRAWAL,308.0,5553.0,2
10782,71,WITHDRAWAL,14.6,14.6,1
10814,96,WITHDRAWAL,4200.0,7030.0,4
10829,71,WITHDRAWAL,778.0,3348.0,3
10830,71,WITHDRAWAL,1602.0,7070.0,4
10869,96,WITHDRAWAL,908.0,5792.0,4
10899,173,WITHDRAWAL,6256.0,6256.0,1
10940,71,WITHDRAWAL,1602.0,2570.0,2
10972,396,WITHDRAWAL,5245.0,16285.0,4
11034,96,WITHDRAWAL,644.0,2830.0,3
11051,71,WITHDRAWAL,968.0,968.0,1
11113,173,WITHDRAWAL,1428.0,11728.0,6
11150,396,WITHDRAWAL,14.6,5294.6,2
11165,396,WITHDRAWAL,5245.0,5245.0,1
11191,96,WITHDRAWAL,46.0,46.0,1
11210,71,WITHDRAWAL,778.0,3348.0,3
11233,96,WITHDRAWAL,2140.0,11786.0,3
11276,396,WITHDRAWAL,261.0,261.0,1
11405,71,WITHDRAWAL,1602.0,2570.0,2
11406,396,WITHDRAWAL,261.0,261.0,1
11410,396,WITHDRAWAL,14.6,14.6,1
11411,96,WITHDRAWAL,908.0,3692.0,3
11430,396,WITHDRAWAL,308.0,11433.0,3
11431,173,WITHDRAWAL,735.0,6991.0,2
11435,96,WITHDRAWAL,644.0,7630.0,5
11438,173,WITHDRAWAL,840.0,1800.0,2
11452,173,WITHDRAWAL,2040.0,5000.0,3
11508,71,WITHDRAWAL,1602.0,2570.0,2
11579,96,WITHDRAWAL,644.0,13730.0,4
11589,96,WITHDRAWAL,46.0,46.0,1
11603,71,WITHDRAWAL,13500.0,13500.0,1
11735,396,WITHDRAWAL,68.0,329.0,2
11754,71,WITHDRAWAL,1602.0,2570.0,2
11782,71,WITHDRAWAL,1011.0,4359.0,4
11824,71,WITHDRAWAL,1011.0,4359.0,4
11906,71,WITHDRAWAL,8200.0,8200.0,1
11948,173,WITHDRAWAL,6256.0,6256.0,1
11976,71,WITHDRAWAL,1440.0,2408.0,2
12025,71,WITHDRAWAL,968.0,968.0,1
12056,96,WITHDRAWAL,46.0,46.0,1
12074,71,WITHDRAWAL,3400.0,6511.0,3
12101,396,WITHDRAWAL,261.0,261.0,1
12147,96,WITHDRAWAL,2140.0,2186.0,2
12149,96,WITHDRAWAL,12300.0,15084.0,3
12170,71,WITHDRAWAL,778.0,3348.0,3
12177,96,WITHDRAWAL,15400.0,15400.0,1
12216,173,WITHDRAWAL,1428.0,8608.0,4
12283,396,WITHDRAWAL,5245.0,11125.0,2
12299,96,WITHDRAWAL,2140.0,4286.0,3
12310,396,WITHDRAWAL,261.0,261.0,1
12315,396,WITHDRAWAL,2880.0,2880.0,1
12319,96,WITHDRAWAL,14.6,14.6,1
12373,96,WITHDRAWAL,46.0,46.0,1
12401,396,WITHDRAWAL,261.0,261.0,1
12415,396,WITHDRAWAL,5245.0,12685.0,5
12435,173,WITHDRAWAL,1428.0,20582.0,7
12440,396,WITHDRAWAL,308.0,5553.0,2
12454,96,WITHDRAWAL,14.6,14.6,1
12492,396,WITHDRAWAL,1200.0,2588.0,3
12535,96,WITHDRAWAL,2140.0,2186.0,2
12543,96,WITHDRAWAL,4500.0,4500.0,1
12547,396,WITHDRAWAL,308.0,23753.0,3
12571,173,WITHDRAWAL,189.0,7180.0,3
12636,71,WITHDRAWAL,13800.0,13800.0,1
12657,173,WITHDRAWAL,14.6,14.6,1
12668,71,WITHDRAWAL,2280.0,9159.0,6
12703,96,WITHDRAWAL,13900.0,13900.0,1
12749,396,WITHDRAWAL,10700.0,10700.0,1
12769,96,WITHDRAWAL,14.6,14.6,1
12796,396,WITHDRAWAL,308.0,5553.0,2
12809,96,WITHDRAWAL,14.6,14.6,1
12830,71,WITHDRAWAL,778.0,3348.0,3
12931,173,WITHDRAWAL,1428.0,11508.0,5
13071,71,WITHDRAWAL,968.0,968.0,1
13109,173,WITHDRAWAL,189.0,7180.0,3
13111,71,WITHDRAWAL,1440.0,32614.6,5
13227,173,WITHDRAWAL,735.0,15991.0,3
13232,96,WITHDRAWAL,38200.0,41030.0,4
13349,71,WITHDRAWAL,14.6,14.6,1
13352,96,WITHDRAWAL,644.0,13330.0,4
13376,173,WITHDRAWAL,6256.0,6256.0,1
13413,71,WITHDRAWAL,968.0,968.0,1
13520,96,WITHDRAWAL,6300.0,7208.0,2
13630,173,WITHDRAWAL,14.6,14.6,1
13655,396,WITHDRAWAL,21300.0,21300.0,1
13754,71,WITHDRAWAL,968.0,2568.0,2
13820,96,WITHDRAWAL,14.6,14.6,1
13834,96,WITHDRAWAL,908.0,3692.0,3
13844,173,WITHDRAWAL,960.0,960.0,1
13857,96,WITHDRAWAL,14.6,14.6,1
13962,96,WITHDRAWAL,1600.0,8500.0,2
13989,96,WITHDRAWAL,34800.0,67684.0,4
14012,96,WITHDRAWAL,2100.0,8200.0,2
14045,173,WITHDRAWAL,1428.0,8608.0,4
14198,173,WITHDRAWAL,6256.0,14856.0,2
14227,173,WITHDRAWAL,10300.0,12220.0,2
14255,396,WITHDRAWAL,23900.0,24208.0,2
14291,96,WITHDRAWAL,46.0,14546.0,2
14300,71,WITHDRAWAL,16100.0,16100.0,1
14331,396,WITHDRAWAL,14.6,14.6,1
14451,96,WITHDRAWAL,17700.0,17700.0,1
14459,71,WITHDRAWAL,1602.0,2570.0,2
14468,396,WITHDRAWAL,261.0,8301.0,3
14472,173,WITHDRAWAL,600.0,600.0,1
14497,173,WITHDRAWAL,2500.0,9680.0,4
14508,96,WITHDRAWAL,14.6,14.6,1
14566,173,WITHDRAWAL,3120.0,3120.0,1
14600,96,WITHDRAWAL,2140.0,41786.0,3
14615,71,WITHDRAWAL,1011.0,4359.0,4
14646,396,WITHDRAWAL,5280.0,19880.0,2
14709,396,WITHDRAWAL,261.0,261.0,1
14731,396,WITHDRAWAL,5245.0,5245.0,1
14741,71,WITHDRAWAL,1011.0,4359.0,4
14747,396,WITHDRAWAL,1200.0,3809.0,5
14749,396,WITHDRAWAL,261.0,261.0,1
14843,96,WITHDRAWAL,1800.0,4808.0,3
14900,96,WITHDRAWAL,908.0,3692.0,3
15008,71,WITHDRAWAL,778.0,3348.0,3
15035,396,WITHDRAWAL,68.0,329.0,2
15147,396,WITHDRAWAL,68.0,329.0,2
15232,173,WITHDRAWAL,1428.0,8608.0,4
15237,96,WITHDRAWAL,908.0,3692.0,3
15252,96,WITHDRAWAL,27000.0,27000.0,1
15257,396,WITHDRAWAL,3840.0,17540.0,2
15346,71,WITHDRAWAL,1602.0,3770.0,3
15357,96,WITHDRAWAL,2140.0,2186.0,2
15377,71,WITHDRAWAL,968.0,968.0,1
15410,96,WITHDRAWAL,14600.0,14600.0,1
15417,396,WITHDRAWAL,308.0,5553.0,2
15484,173,WITHDRAWAL,700.0,714.6,2
15521,396,WITHDRAWAL,2520.0,2781.0,2
15523,96,WITHDRAWAL,37200.0,40030.0,4
15535,396,WITHDRAWAL,68.0,329.0,2
15731,396,WITHDRAWAL,16100.0,18260.0,2
15774,396,WITHDRAWAL,24800.0,25129.0,3
16032,173,WITHDRAWAL,1200.0,1200.0,1
16051,396,WITHDRAWAL,261.0,261.0,1
16131,173,WITHDRAWAL,1320.0,10440.0,2
16211,396,WITHDRAWAL,14.6,14.6,1
16212,96,WITHDRAWAL,3000.0,3000.0,1
16221,173,WITHDRAWAL,6256.0,6256.0,1
16252,96,WITHDRAWAL,2140.0,2186.0,2
16272,71,WITHDRAWAL,1011.0,4359.0,4
16274,396,WITHDRAWAL,5245.0,5245.0,1
16295,173,WITHDRAWAL,1920.0,1920.0,1
16314,173,WITHDRAWAL,14.6,14.6,1
16341,396,WITHDRAWAL,720.0,2160.0,2
16350,96,WITHDRAWAL,644.0,10230.0,4
16370,173,WITHDRAWAL,189.0,7180.0,3
16416,71,WITHDRAWAL,3000.0,5900.0,2
16460,173,WITHDRAWAL,189.0,7180.0,3
16534,173,WITHDRAWAL,3200.0,6320.0,2
16543,96,WITHDRAWAL,46.0,46.0,1
16577,71,WITHDRAWAL,14.6,614.6,2
16715,173,WITHDRAWAL,735.0,12691.0,3
16753,71,WITHDRAWAL,3800.0,3800.0,1
16756,71,WITHDRAWAL,968.0,968.0,1
16758,396,WITHDRAWAL,68.0,17029.0,3
16805,96,WITHDRAWAL,908.0,51392.0,4
16822,71,WITHDRAWAL,14.6,14.6,1
16845,173,WITHDRAWAL,14.6,14.6,1
16881,71,WITHDRAWAL,1602.0,2570.0,2
16901,96,WITHDRAWAL,644.0,2784.0,2
16919,173,WITHDRAWAL,14.6,9514.6,2
16979,96,WITHDRAWAL,11700.0,11700.0,1
17073,71,WITHDRAWAL,778.0,3348.0,3
17083,173,WITHDRAWAL,14.6,14.6,1
17105,396,WITHDRAWAL,68.0,329.0,2
17123,71,WITHDRAWAL,18300.0,18300.0,1
17125,96,WITHDRAWAL,644.0,2830.0,3
17176,71,WITHDRAWAL,968.0,968.0,1
17201,396,WITHDRAWAL,13500.0,13500.0,1
17202,96,WITHDRAWAL,2140.0,9586.0,3
17228,173,WITHDRAWAL,735.0,6991.0,2
17329,173,WITHDRAWAL,1440.0,8431.0,3
17336,396,WITHDRAWAL,308.0,5553.0,2
17393,96,WITHDRAWAL,1100.0,1100.0,1
17402,71,WITHDRAWAL,778.0,3348.0,3
17410,96,WITHDRAWAL,644.0,34530.0,4
17480,396,WITHDRAWAL,68.0,329.0,2
17495,96,WITHDRAWAL,908.0,3692.0,3
17625,71,WITHDRAWAL,14.6,14.6,1
17643,96,WITHDRAWAL,14.6,14.6,1
17645,96,WITHDRAWAL,3300.0,9600.0,2
17665,96,WITHDRAWAL,644.0,2830.0,3
17732,71,WITHDRAWAL,1602.0,2570.0,2
17777,96,WITHDRAWAL,46.0,46.0,1
17809,96,WITHDRAWAL,644.0,2830.0,3
17853,396,WITHDRAWAL,17700.0,18008.0,2
17864,173,WITHDRAWAL,1428.0,17342.0,5
17896,173,WITHDRAWAL,735.0,6991.0,2
17927,71,WITHDRAWAL,778.0,5508.0,4
17943,71,WITHDRAWAL,3480.0,6014.6,3
17996,173,WITHDRAWAL,1428.0,8608.0,4
18058,396,WITHDRAWAL,308.0,20153.0,3
18072,71,WITHDRAWAL,968.0,23568.0,2
18111,173,WITHDRAWAL,735.0,16831.0,5
18164,71,WITHDRAWAL,11840.0,17531.0,4
18175,71,WITHDRAWAL,14.6,14.6,1
18193,96,WITHDRAWAL,46.0,13946.0,2
18210,96,WITHDRAWAL,46.0,46.0,1
18233,173,WITHDRAWAL,1400.0,1400.0,1
18294,71,WITHDRAWAL,14.6,17114.6,2
18325,96,WITHDRAWAL,908.0,41892.0,4
18331,396,WITHDRAWAL,14.6,14.6,1
18378,396,WITHDRAWAL,11300.0,14269.0,4
18386,71,WITHDRAWAL,1602.0,2570.0,2
18437,71,WITHDRAWAL,27520.0,33400.0,2
18464,396,WITHDRAWAL,261.0,261.0,1
18496,173,WITHDRAWAL,3900.0,3900.0,1
18497,96,WITHDRAWAL,14.6,14.6,1
18531,96,WITHDRAWAL,400.0,400.0,1
18563,173,WITHDRAWAL,1428.0,17342.0,5
18607,71,WITHDRAWAL,778.0,3348.0,3
18650,396,WITHDRAWAL,5245.0,24245.0,2
18725,96,WITHDRAWAL,2140.0,2186.0,2
18739,396,WITHDRAWAL,308.0,5553.0,2
18759,396,WITHDRAWAL,308.0,5553.0,2
18903,96,WITHDRAWAL,644.0,2830.0,3
18909,396,WITHDRAWAL,261.0,261.0,1
18956,173,WITHDRAWAL,735.0,13191.0,3
19085,96,WITHDRAWAL,19700.0,63892.0,5
19183,96,WITHDRAWAL,46.0,46.0,1
19237,71,WITHDRAWAL,8500.0,10700.0,2
19256,71,WITHDRAWAL,14.6,14.6,1
19259,71,WITHDRAWAL,2400.0,2400.0,1
19260,396,WITHDRAWAL,2640.0,2969.0,3
19406,96,WITHDRAWAL,34300.0,37992.0,4
19440,173,WITHDRAWAL,189.0,7180.0,3
19455,173,WITHDRAWAL,14.6,14.6,1
19520,396,WITHDRAWAL,308.0,5553.0,2
19574,396,WITHDRAWAL,308.0,8273.0,3
19583,96,WITHDRAWAL,59600.0,121530.0,5
19616,396,WITHDRAWAL,308.0,5553.0,2
19645,96,WITHDRAWAL,46.0,11746.0,2
19656,71,WITHDRAWAL,14.6,14.6,1
19691,173,WITHDRAWAL,11520.0,24320.0,3
19727,173,WITHDRAWAL,8734.0,15725.0,3
19794,173,WITHDRAWAL,1428.0,8608.0,4
19833,71,WITHDRAWAL,1011.0,1011.0,1
19861,396,WITHDRAWAL,4560.0,10113.0,3
19864,396,WITHDRAWAL,5245.0,5245.0,1
19882,396,WITHDRAWAL,308.0,5553.0,2
19937,96,WITHDRAWAL,644.0,17730.0,5
19941,71,WITHDRAWAL,14700.0,14700.0,1
19962,396,WITHDRAWAL,5245.0,5245.0,1
20006,96,WITHDRAWAL,14.6,14.6,1
20067,173,WITHDRAWAL,6256.0,6256.0,1
20077,71,WITHDRAWAL,1011.0,4359.0,4
20182,396,WITHDRAWAL,16500.0,16568.0,2
20214,96,WITHDRAWAL,14.6,14.6,1
20228,96,WITHDRAWAL,644.0,2830.0,3
20288,71,WITHDRAWAL,14.6,14.6,1
20344,96,WITHDRAWAL,2140.0,2186.0,2
20346,173,WITHDRAWAL,6256.0,6256.0,1
20380,396,WITHDRAWAL,308.0,5553.0,2
20411,396,WITHDRAWAL,5245.0,5245.0,1
20467,173,WITHDRAWAL,189.0,7180.0,3
20472,396,WITHDRAWAL,20000.0,20000.0,1
20541,173,WITHDRAWAL,6256.0,7576.0,2
20581,173,WITHDRAWAL,1428.0,17342.0,5
20609,173,WITHDRAWAL,1428.0,8608.0,4
20650,71,WITHDRAWAL,2900.0,2900.0,1
20732,71,WITHDRAWAL,1560.0,4908.0,4
20837,96,WITHDRAWAL,908.0,80692.0,6
20882,96,WITHDRAWAL,4200.0,31608.0,3
20903,173,WITHDRAWAL,6200.0,6200.0,1
20915,173,WITHDRAWAL,11000.0,11014.6,2
20931,173,WITHDRAWAL,6256.0,6256.0,1
20939,96,WITHDRAWAL,11100.0,11100.0,1
20962,173,WITHDRAWAL,6256.0,6256.0,1
20999,396,WITHDRAWAL,68.0,329.0,2
21010,173,WITHDRAWAL,1428.0,8608.0,4
21022,71,WITHDRAWAL,1602.0,2570.0,2
