,account_id,trans_type,amount,total_withdrawals_5d,num_withdrawals_5d
1006,222,WITHDRAWAL,6600.0,14700.0,2
1020,186,WITHDRAWAL,30.0,30.0,1
1047,390,WITHDRAWAL,9000.0,9000.0,1
1089,31,WITHDRAWAL,14.6,14.6,1
1118,363,WITHDRAWAL,1200.0,1200.0,1
1132,243,WITHDRAWAL,30.0,30.0,1
1153,456,WITHDRAWAL,14.6,14.6,1
1214,222,WITHDRAWAL,14.6,25014.6,2
1254,31,WITHDRAWAL,37100.0,55300.0,2
1261,212,WITHDRAWAL,13841.0,25941.0,2
1326,186,WITHDRAWAL,8400.0,8400.0,1
1331,212,WITHDRAWAL,12900.0,12900.0,1
1421,212,WITHDRAWAL,29100.0,36000.0,2
1446,222,WITHDRAWAL,14.6,14.6,1
1484,521,WITHDRAWAL,55400.0,55414.6,2
1506,186,WITHDRAWAL,19000.0,20800.0,2
1513,82,WITHDRAWAL,12300.0,12300.0,1
1557,31,WITHDRAWAL,14.6,14.6,1
1599,82,WITHDRAWAL,4800.0,4800.0,1
1615,222,WITHDRAWAL,30800.0,30814.6,2
1633,66,WITHDRAWAL,100.0,34100.0,2
1680,243,WITHDRAWAL,16200.0,16200.0,1
1697,186,WITHDRAWAL,25600.0,25600.0,1
1718,212,WITHDRAWAL,4800.0,4800.0,1
1723,390,WITHDRAWAL,38600.0,38600.0,1
1728,212,WITHDRAWAL,30.0,30.0,1
1780,363,WITHDRAWAL,20000.0,20000.0,1
1811,299,WITHDRAWAL,20400.0,20400.0,1
1827,390,WITHDRAWAL,4977.0,4977.0,1
1840,30,WITHDRAWAL,41500.0,41500.0,1
1860,186,WITHDRAWAL,6862.0,6862.0,1
1889,266,WITHDRAWAL,10800.0,10800.0,1
1911,66,WITHDRAWAL,5100.0,26800.0,3
1913,243,WITHDRAWAL,3067.0,3067.0,1
1941,222,WITHDRAWAL,2400.0,2414.6,2
2018,66,WITHDRAWAL,24700.0,24700.0,1
2029,363,WITHDRAWAL,34900.0,90400.0,2
2165,30,WITHDRAWAL,30400.0,30400.0,1
2185,243,WITHDRAWAL,2400.0,13800.0,2
2267,186,WITHDRAWAL,23500.0,27400.0,2
2284,299,WITHDRAWAL,14.6,8814.6,2
2290,186,WITHDRAWAL,7800.0,14662.0,2
2330,390,WITHDRAWAL,4977.0,58877.0,2
2364,266,WITHDRAWAL,14100.0,14100.0,1
2385,66,WITHDRAWAL,36400.0,36400.0,1
2388,390,WITHDRAWAL,14.6,14.6,1
2511,186,WITHDRAWAL,30.0,30.0,1
2586,30,WITHDRAWAL,7800.0,7800.0,1
2650,521,WITHDRAWAL,14.6,14.6,1
2675,243,WITHDRAWAL,30.0,30.0,1
2697,186,WITHDRAWAL,30.0,30.0,1
2771,243,WITHDRAWAL,3300.0,3300.0,1
2807,186,WITHDRAWAL,6900.0,6900.0,1
2819,222,WITHDRAWAL,14.6,14.6,1
2831,186,WITHDRAWAL,6862.0,6862.0,1
2840,521,WITHDRAWAL,4234.0,4234.0,1
2873,82,WITHDRAWAL,14.6,14.6,1
2914,243,WITHDRAWAL,3067.0,3067.0,1
2920,222,WITHDRAWAL,14.6,14.6,1
2934,363,WITHDRAWAL,17700.0,17714.6,2
2944,243,WITHDRAWAL,6900.0,6930.0,2
2970,82,WITHDRAWAL,34700.0,48500.0,4
2976,299,WITHDRAWAL,29000.0,29000.0,1
2995,456,WITHDRAWAL,20700.0,20700.0,1
3058,212,WITHDRAWAL,13841.0,29441.0,2
3060,521,WITHDRAWAL,4234.0,4234.0,1
3065,186,WITHDRAWAL,31600.0,31600.0,1
3097,456,WITHDRAWAL,14.6,14.6,1
3100,66,WITHDRAWAL,100.0,100.0,1
3180,31,WITHDRAWAL,14.6,14.6,1
3189,243,WITHDRAWAL,3067.0,3067.0,1
3222,299,WITHDRAWAL,59700.0,112900.0,2
3226,456,WITHDRAWAL,5400.0,5414.6,2
3233,456,WITHDRAWAL,14.6,14.6,1
3259,31,WITHDRAWAL,36400.0,36414.6,2
3267,299,WITHDRAWAL,14.6,14.6,1
3288,390,WITHDRAWAL,11400.0,16377.0,2
3322,212,WITHDRAWAL,30.0,30.0,1
3404,266,WITHDRAWAL,3900.0,5700.0,2
3439,186,WITHDRAWAL,6862.0,6862.0,1
3480,243,WITHDRAWAL,38000.0,38000.0,1
3552,266,WITHDRAWAL,14.6,14.6,1
3564,66,WITHDRAWAL,36100.0,36100.0,1
3584,212,WITHDRAWAL,18500.0,18500.0,1
3606,82,WITHDRAWAL,14.6,14.6,1
3615,82,WITHDRAWAL,15700.0,15700.0,1
3643,243,WITHDRAWAL,30.0,30.0,1
3648,66,WITHDRAWAL,29500.0,29500.0,1
3662,363,WITHDRAWAL,37900.0,37900.0,1
3692,212,WITHDRAWAL,30.0,12930.0,2
3743,186,WITHDRAWAL,30.0,30.0,1
3767,212,WITHDRAWAL,13841.0,13841.0,1
3861,82,WITHDRAWAL,18000.0,61200.0,2
3902,82,WITHDRAWAL,20500.0,20500.0,1
3941,212,WITHDRAWAL,15700.0,29541.0,2
3959,186,WITHDRAWAL,4800.0,4800.0,1
4039,266,WITHDRAWAL,32100.0,32100.0,1
4042,30,WITHDRAWAL,2400.0,2400.0,1
4082,243,WITHDRAWAL,3300.0,39700.0,2
4098,222,WITHDRAWAL,6900.0,6900.0,1
4099,82,WITHDRAWAL,14.6,14.6,1
4142,186,WITHDRAWAL,30.0,30.0,1
4164,243,WITHDRAWAL,30.0,30.0,1
4242,31,WITHDRAWAL,3300.0,3300.0,1
4278,66,WITHDRAWAL,15200.0,21200.0,2
4304,30,WITHDRAWAL,14.6,14.6,1
4340,266,WITHDRAWAL,32600.0,32600.0,1
4358,222,WITHDRAWAL,19500.0,55500.0,2
4463,521,WITHDRAWAL,14.6,20614.6,2
4526,521,WITHDRAWAL,4234.0,4234.0,1
4587,521,WITHDRAWAL,39800.0,39800.0,1
4621,243,WITHDRAWAL,51900.0,54967.0,2
4640,66,WITHDRAWAL,19400.0,19400.0,1
4665,363,WITHDRAWAL,14.6,14.6,1
4692,186,WITHDRAWAL,16500.0,16530.0,2
4730,82,WITHDRAWAL,14.6,14.6,1
4768,243,WITHDRAWAL,3000.0,11400.0,2
4776,243,WITHDRAWAL,3067.0,3067.0,1
4796,243,WITHDRAWAL,65900.0,68967.0,2
4797,30,WITHDRAWAL,8600.0,8600.0,1
4836,266,WITHDRAWAL,35400.0,35400.0,1
4847,186,WITHDRAWAL,6862.0,6862.0,1
4848,363,WITHDRAWAL,57200.0,82300.0,3
4884,66,WITHDRAWAL,100.0,44200.0,2
4929,212,WITHDRAWAL,11400.0,11400.0,1
4934,363,WITHDRAWAL,12600.0,12614.6,2
4967,186,WITHDRAWAL,6862.0,6862.0,1
4969,31,WITHDRAWAL,10202.0,37002.0,2
5039,266,WITHDRAWAL,44200.0,44200.0,1
5143,456,WITHDRAWAL,14.6,14.6,1
5249,82,WITHDRAWAL,14.6,34514.6,2
5258,66,WITHDRAWAL,8400.0,8400.0,1
5269,66,WITHDRAWAL,22300.0,48100.0,2
5295,30,WITHDRAWAL,5100.0,22400.0,2
5325,456,WITHDRAWAL,33100.0,33100.0,1
5346,82,WITHDRAWAL,34400.0,34400.0,1
5369,456,WITHDRAWAL,21700.0,21700.0,1
5382,222,WITHDRAWAL,31200.0,31200.0,1
5445,456,WITHDRAWAL,7800.0,16500.0,2
5490,31,WITHDRAWAL,14.6,14.6,1
5515,390,WITHDRAWAL,4977.0,4977.0,1
5544,363,WITHDRAWAL,14.6,32714.6,3
5547,266,WITHDRAWAL,4200.0,4200.0,1
5577,66,WITHDRAWAL,39700.0,39700.0,1
5595,212,WITHDRAWAL,13841.0,13841.0,1
5636,222,WITHDRAWAL,5400.0,40800.0,2
5707,456,WITHDRAWAL,2100.0,34614.6,3
5720,456,WITHDRAWAL,21300.0,21300.0,1
5722,456,WITHDRAWAL,14.6,3014.6,2
5753,521,WITHDRAWAL,8200.0,8200.0,1
5769,66,WITHDRAWAL,39500.0,39500.0,1
5804,299,WITHDRAWAL,14.6,14.6,1
5864,212,WITHDRAWAL,13841.0,13841.0,1
5928,363,WITHDRAWAL,8700.0,32700.0,2
5954,521,WITHDRAWAL,4234.0,4234.0,1
5972,82,WITHDRAWAL,56600.0,56600.0,1
5993,390,WITHDRAWAL,4977.0,4977.0,1
5999,243,WITHDRAWAL,3067.0,3067.0,1
6039,30,WITHDRAWAL,14.6,8614.6,2
6058,456,WITHDRAWAL,14.6,14.6,1
6088,456,WITHDRAWAL,41600.0,41600.0,1
6093,212,WITHDRAWAL,58900.0,58900.0,1
6100,31,WITHDRAWAL,17300.0,17300.0,1
6152,266,WITHDRAWAL,6000.0,6000.0,1
6192,222,WITHDRAWAL,26200.0,26200.0,1
6235,243,WITHDRAWAL,44800.0,44800.0,1
6278,456,WITHDRAWAL,14.6,14.6,1
6291,521,WITHDRAWAL,11100.0,11100.0,1
6318,243,WITHDRAWAL,29000.0,29030.0,2
6385,66,WITHDRAWAL,4200.0,19500.0,2
6478,212,WITHDRAWAL,13841.0,13841.0,1
6578,212,WITHDRAWAL,30.0,30.0,1
6645,186,WITHDRAWAL,6862.0,6862.0,1
6686,456,WITHDRAWAL,14.6,33114.6,2
6689,66,WITHDRAWAL,25800.0,25800.0,1
6691,66,WITHDRAWAL,4200.0,10000.0,3
6719,66,WITHDRAWAL,9800.0,9800.0,1
6735,212,WITHDRAWAL,30.0,30.0,1
6760,82,WITHDRAWAL,14.6,14.6,1
6802,456,WITHDRAWAL,1500.0,31200.0,2
6842,266,WITHDRAWAL,10200.0,10200.0,1
6897,299,WITHDRAWAL,51500.0,51500.0,1
6915,243,WITHDRAWAL,30.0,30.0,1
6916,299,WITHDRAWAL,14.6,17014.6,2
6920,299,WITHDRAWAL,14.6,14.6,1
6984,243,WITHDRAWAL,29400.0,32400.0,2
7032,363,WITHDRAWAL,1500.0,30600.0,4
7039,243,WITHDRAWAL,3600.0,3630.0,2
7085,266,WITHDRAWAL,14.6,14.6,1
7087,456,WITHDRAWAL,29600.0,29600.0,1
7095,66,WITHDRAWAL,4800.0,32600.0,2
7114,363,WITHDRAWAL,20100.0,20100.0,1
7127,266,WITHDRAWAL,2100.0,2100.0,1
7150,212,WITHDRAWAL,62100.0,100141.0,3
7164,390,WITHDRAWAL,56800.0,56800.0,1
7207,363,WITHDRAWAL,3600.0,3600.0,1
7210,456,WITHDRAWAL,26500.0,26500.0,1
7221,390,WITHDRAWAL,22500.0,22514.6,2
7277,363,WITHDRAWAL,2100.0,2100.0,1
7303,212,WITHDRAWAL,13841.0,13841.0,1
7308,31,WITHDRAWAL,49400.0,49400.0,1
7315,456,WITHDRAWAL,3300.0,8700.0,2
7352,212,WITHDRAWAL,13841.0,13841.0,1
7366,363,WITHDRAWAL,5400.0,5400.0,1
7440,243,WITHDRAWAL,3067.0,3067.0,1
7451,31,WITHDRAWAL,14.6,14.6,1
7455,82,WITHDRAWAL,14900.0,14900.0,1
7521,212,WITHDRAWAL,13841.0,13841.0,1
7527,456,WITHDRAWAL,14.6,14.6,1
7528,31,WITHDRAWAL,14.6,14.6,1
7533,66,WITHDRAWAL,6000.0,12300.0,2
7543,31,WITHDRAWAL,14.6,6914.6,2
7567,299,WITHDRAWAL,14.6,14.6,1
7631,521,WITHDRAWAL,22800.0,27034.0,2
7643,243,WITHDRAWAL,30.0,30.0,1
7737,30,WITHDRAWAL,14.6,48814.6,2
7790,363,WITHDRAWAL,48700.0,48700.0,1
7793,82,WITHDRAWAL,8700.0,8700.0,1
7883,243,WITHDRAWAL,41500.0,41500.0,1
7911,31,WITHDRAWAL,10202.0,52402.0,2
7919,212,WITHDRAWAL,12100.0,12130.0,2
7957,186,WITHDRAWAL,43800.0,50662.0,2
7966,243,WITHDRAWAL,30.0,30.0,1
7998,266,WITHDRAWAL,14.6,8714.6,2
8102,266,WITHDRAWAL,7200.0,14114.6,3
8115,521,WITHDRAWAL,14.6,14.6,1
8129,243,WITHDRAWAL,30.0,30.0,1
8134,212,WITHDRAWAL,30.0,30.0,1
8160,31,WITHDRAWAL,10202.0,10202.0,1
8217,299,WITHDRAWAL,14.6,14.6,1
8267,243,WITHDRAWAL,36500.0,77400.0,2
8293,212,WITHDRAWAL,13841.0,19541.0,3
8343,363,WITHDRAWAL,27300.0,27300.0,1
8354,299,WITHDRAWAL,5700.0,5700.0,1
8372,363,WITHDRAWAL,14.6,14.6,1
8400,521,WITHDRAWAL,14.6,14.6,1
8484,521,WITHDRAWAL,2100.0,6334.0,2
8486,82,WITHDRAWAL,20500.0,25900.0,2
8538,222,WITHDRAWAL,26900.0,38014.6,3
8539,266,WITHDRAWAL,14.6,24314.6,3
8559,456,WITHDRAWAL,4500.0,4500.0,1
8578,66,WITHDRAWAL,39000.0,39000.0,1
8656,186,WITHDRAWAL,30.0,30.0,1
8675,31,WITHDRAWAL,26800.0,26800.0,1
8681,390,WITHDRAWAL,33900.0,33900.0,1
8712,186,WITHDRAWAL,6862.0,6862.0,1
8730,363,WITHDRAWAL,14.6,14.6,1
8781,521,WITHDRAWAL,14.6,14.6,1
8807,222,WITHDRAWAL,6000.0,18314.6,5
8837,521,WITHDRAWAL,7800.0,14100.0,2
8857,299,WITHDRAWAL,3200.0,3214.6,2
8989,299,WITHDRAWAL,14.6,14.6,1
8994,186,WITHDRAWAL,6862.0,6862.0,1
9005,456,WITHDRAWAL,27000.0,27000.0,1
9021,390,WITHDRAWAL,4977.0,4977.0,1
9080,299,WITHDRAWAL,16000.0,16000.0,1
9102,30,WITHDRAWAL,38900.0,40400.0,2
9123,222,WITHDRAWAL,3000.0,19100.0,2
9155,82,WITHDRAWAL,1500.0,1500.0,1
9157,186,WITHDRAWAL,6862.0,6862.0,1
9186,299,WITHDRAWAL,10500.0,10500.0,1
9220,186,WITHDRAWAL,30.0,30.0,1
9232,363,WITHDRAWAL,5700.0,9600.0,2
9272,266,WITHDRAWAL,34500.0,34500.0,1
9345,31,WITHDRAWAL,22900.0,33102.0,2
9356,66,WITHDRAWAL,100.0,100.0,1
9389,212,WITHDRAWAL,30.0,30.0,1
9392,31,WITHDRAWAL,5100.0,45300.0,2
9404,243,WITHDRAWAL,3067.0,3067.0,1
9466,299,WITHDRAWAL,14.6,14.6,1
9480,266,WITHDRAWAL,14.6,14.6,1
9515,66,WITHDRAWAL,19900.0,19900.0,1
9528,186,WITHDRAWAL,24300.0,24300.0,1
9541,266,WITHDRAWAL,14.6,8414.6,3
9605,186,WITHDRAWAL,7500.0,16500.0,2
9657,299,WITHDRAWAL,3000.0,3000.0,1
9709,521,WITHDRAWAL,14.6,14.6,1
9735,30,WITHDRAWAL,22600.0,22614.6,2
9766,456,WITHDRAWAL,14.6,14.6,1
9820,243,WITHDRAWAL,3067.0,3067.0,1
9848,299,WITHDRAWAL,48600.0,48600.0,1
9934,212,WITHDRAWAL,30.0,9130.0,2
9936,363,WITHDRAWAL,2400.0,29100.0,3
9946,390,WITHDRAWAL,38600.0,38600.0,1
9963,456,WITHDRAWAL,6900.0,9900.0,2
9987,186,WITHDRAWAL,51700.0,51700.0,1
9992,212,WITHDRAWAL,13841.0,17241.0,2
9999,299,WITHDRAWAL,14.6,14.6,1
10046,222,WITHDRAWAL,30000.0,30000.0,1
10058,299,WITHDRAWAL,38100.0,89600.0,2
10066,299,WITHDRAWAL,14.6,14.6,1
10090,82,WITHDRAWAL,14.6,14.6,1
10121,243,WITHDRAWAL,22000.0,25067.0,2
10155,266,WITHDRAWAL,14.6,14.6,1
10164,299,WITHDRAWAL,14.6,14.6,1
10176,82,WITHDRAWAL,18500.0,18500.0,1
10186,212,WITHDRAWAL,25700.0,25700.0,1
10187,456,WITHDRAWAL,6300.0,56800.0,2
10244,212,WITHDRAWAL,27200.0,27200.0,1
10254,266,WITHDRAWAL,49900.0,49900.0,1
10289,222,WITHDRAWAL,18700.0,18700.0,1
10296,521,WITHDRAWAL,4234.0,4234.0,1
10330,363,WITHDRAWAL,18700.0,34600.0,2
10358,456,WITHDRAWAL,5400.0,8700.0,2
10367,390,WITHDRAWAL,14.6,14.6,1
10405,66,WITHDRAWAL,44600.0,44600.0,1
10438,222,WITHDRAWAL,14.6,14.6,1
10455,521,WITHDRAWAL,8100.0,53034.0,5
10483,186,WITHDRAWAL,6862.0,6862.0,1
10536,222,WITHDRAWAL,4500.0,4500.0,1
10554,299,WITHDRAWAL,44000.0,67300.0,2
10574,31,WITHDRAWAL,14.6,12314.6,2
10586,31,WITHDRAWAL,33900.0,89200.0,3
10620,31,WITHDRAWAL,14.6,14.6,1
10626,66,WITHDRAWAL,6900.0,6900.0,1
10676,212,WITHDRAWAL,13841.0,17741.0,2
10682,266,WITHDRAWAL,14.6,14.6,1
10692,82,WITHDRAWAL,14.6,14.6,1
10699,66,WITHDRAWAL,12300.0,12300.0,1
10717,212,WITHDRAWAL,13841.0,13841.0,1
10749,212,WITHDRAWAL,15100.0,15130.0,2
10794,456,WITHDRAWAL,2100.0,2100.0,1
10810,363,WITHDRAWAL,14.6,14.6,1
10827,186,WITHDRAWAL,38600.0,38600.0,1
10837,186,WITHDRAWAL,27900.0,27900.0,1
10882,212,WITHDRAWAL,5400.0,16830.0,3
10988,31,WITHDRAWAL,24700.0,34902.0,2
10992,222,WITHDRAWAL,14.6,14.6,1
11022,299,WITHDRAWAL,14.6,14.6,1
11030,266,WITHDRAWAL,4200.0,8400.0,2
11041,186,WITHDRAWAL,7800.0,14662.0,2
11046,521,WITHDRAWAL,4500.0,12000.0,3
11056,299,WITHDRAWAL,8400.0,8400.0,1
11090,266,WITHDRAWAL,29300.0,29314.6,2
11141,390,WITHDRAWAL,24400.0,30100.0,2
11176,222,WITHDRAWAL,30300.0,41414.6,3
11196,212,WITHDRAWAL,31000.0,31000.0,1
11202,299,WITHDRAWAL,58900.0,58900.0,1
11257,212,WITHDRAWAL,5400.0,5430.0,2
11268,212,WITHDRAWAL,29200.0,29200.0,1
11273,30,WITHDRAWAL,31400.0,31400.0,1
11295,212,WITHDRAWAL,30.0,30.0,1
11314,186,WITHDRAWAL,8000.0,8000.0,1
11325,186,WITHDRAWAL,5400.0,5400.0,1
11338,299,WITHDRAWAL,13600.0,13614.6,2
11344,243,WITHDRAWAL,30.0,30.0,1
11348,186,WITHDRAWAL,8400.0,8400.0,1
11352,222,WITHDRAWAL,21200.0,21200.0,1
11416,222,WITHDRAWAL,5700.0,12314.6,4
11418,222,WITHDRAWAL,27900.0,27914.6,2
11511,266,WITHDRAWAL,14.6,14.6,1
11515,222,WITHDRAWAL,28300.0,37000.0,2
11521,521,WITHDRAWAL,16600.0,16600.0,1
11568,212,WITHDRAWAL,30.0,30.0,1
11630,82,WITHDRAWAL,8100.0,8100.0,1
11681,212,WITHDRAWAL,13841.0,13841.0,1
11684,521,WITHDRAWAL,23600.0,23600.0,1
11696,243,WITHDRAWAL,30.0,30.0,1
11738,222,WITHDRAWAL,17800.0,21400.0,2
11767,456,WITHDRAWAL,32500.0,32514.6,2
11768,266,WITHDRAWAL,18600.0,18600.0,1
11776,66,WITHDRAWAL,100.0,12400.0,2
11795,66,WITHDRAWAL,11700.0,11700.0,1
11882,299,WITHDRAWAL,28400.0,28414.6,2
11901,30,WITHDRAWAL,36700.0,36700.0,1
11921,186,WITHDRAWAL,30.0,30.0,1
11943,299,WITHDRAWAL,24600.0,24614.6,2
11961,186,WITHDRAWAL,30.0,30.0,1
11969,31,WITHDRAWAL,31800.0,31800.0,1
11982,456,WITHDRAWAL,39200.0,39200.0,1
12027,31,WITHDRAWAL,11200.0,24702.0,3
12034,363,WITHDRAWAL,14.6,14.6,1
12107,186,WITHDRAWAL,30.0,30.0,1
12114,299,WITHDRAWAL,10300.0,10300.0,1
12134,266,WITHDRAWAL,31300.0,31300.0,1
12174,456,WITHDRAWAL,30100.0,30100.0,1
12176,456,WITHDRAWAL,14.6,14.6,1
12229,31,WITHDRAWAL,10202.0,20202.0,2
12247,363,WITHDRAWAL,3900.0,7500.0,2
12253,222,WITHDRAWAL,31000.0,31000.0,1
12282,66,WITHDRAWAL,100.0,100.0,1
12293,186,WITHDRAWAL,6862.0,6862.0,1
12326,66,WITHDRAWAL,100.0,100.0,1
12449,390,WITHDRAWAL,14.6,14.6,1
12475,243,WITHDRAWAL,30.0,30.0,1
12506,243,WITHDRAWAL,30.0,30.0,1
12551,31,WITHDRAWAL,10202.0,71902.0,2
12558,243,WITHDRAWAL,4800.0,37200.0,3
12564,363,WITHDRAWAL,42100.0,42100.0,1
12627,243,WITHDRAWAL,29300.0,29300.0,1
12697,299,WITHDRAWAL,3100.0,3100.0,1
12708,243,WITHDRAWAL,30.0,4830.0,2
12735,243,WITHDRAWAL,3067.0,3067.0,1
12786,31,WITHDRAWAL,6900.0,19600.0,2
12859,222,WITHDRAWAL,14.6,14.6,1
12879,456,WITHDRAWAL,44500.0,44500.0,1
12889,521,WITHDRAWAL,4234.0,4234.0,1
12920,222,WITHDRAWAL,19800.0,19800.0,1
12946,266,WITHDRAWAL,40600.0,40600.0,1
12979,299,WITHDRAWAL,39300.0,39300.0,1
12983,243,WITHDRAWAL,30.0,30.0,1
12987,212,WITHDRAWAL,30.0,30.0,1
12991,363,WITHDRAWAL,25100.0,25100.0,1
13077,30,WITHDRAWAL,14.6,14.6,1
13101,222,WITHDRAWAL,4500.0,4514.6,2
13122,299,WITHDRAWAL,14.6,5414.6,2
13137,222,WITHDRAWAL,24900.0,24900.0,1
13148,299,WITHDRAWAL,32800.0,32800.0,1
13170,30,WITHDRAWAL,47900.0,47900.0,1
13205,222,WITHDRAWAL,14.6,14.6,1
13251,243,WITHDRAWAL,3067.0,3067.0,1
13296,390,WITHDRAWAL,14.6,14.6,1
13304,186,WITHDRAWAL,30.0,30.0,1
13340,222,WITHDRAWAL,39200.0,39200.0,1
13359,243,WITHDRAWAL,40900.0,40900.0,1
13377,222,WITHDRAWAL,32700.0,32700.0,1
13397,212,WITHDRAWAL,13841.0,13841.0,1
13405,390,WITHDRAWAL,34400.0,34400.0,1
13444,222,WITHDRAWAL,14.6,33714.6,2
13450,31,WITHDRAWAL,10202.0,12402.0,2
13459,521,WITHDRAWAL,14.6,14.6,1
13474,30,WITHDRAWAL,6000.0,14100.0,2
13479,390,WITHDRAWAL,62500.0,142114.6,4
13542,82,WITHDRAWAL,11200.0,11200.0,1
13561,521,WITHDRAWAL,26100.0,26100.0,1
13563,521,WITHDRAWAL,4234.0,4234.0,1
13601,30,WITHDRAWAL,58100.0,59600.0,2
13644,363,WITHDRAWAL,45700.0,45700.0,1
13650,266,WITHDRAWAL,55400.0,60200.0,2
13651,222,WITHDRAWAL,14.6,28614.6,2
13665,456,WITHDRAWAL,14.6,14.6,1
13677,222,WITHDRAWAL,14.6,14.6,1
13709,266,WITHDRAWAL,16200.0,24300.0,2
13721,243,WITHDRAWAL,11100.0,11100.0,1
13744,390,WITHDRAWAL,14.6,14.6,1
13766,222,WITHDRAWAL,14.6,14.6,1
13787,266,WITHDRAWAL,14.6,14.6,1
13826,31,WITHDRAWAL,21700.0,21700.0,1
13827,243,WITHDRAWAL,3067.0,3067.0,1
13861,243,WITHDRAWAL,30.0,30.0,1
13972,82,WITHDRAWAL,41000.0,74100.0,2
14024,266,WITHDRAWAL,43200.0,43200.0,1
14064,266,WITHDRAWAL,7800.0,7800.0,1
14078,66,WITHDRAWAL,41200.0,41200.0,1
14096,186,WITHDRAWAL,32800.0,32830.0,2
14127,456,WITHDRAWAL,5400.0,5400.0,1
14137,521,WITHDRAWAL,3300.0,5400.0,2
14154,30,WITHDRAWAL,13000.0,13000.0,1
14162,82,WITHDRAWAL,4200.0,4200.0,1
14182,299,WITHDRAWAL,23100.0,23100.0,1
14190,31,WITHDRAWAL,10202.0,10202.0,1
14268,266,WITHDRAWAL,14.6,14.6,1
14357,299,WITHDRAWAL,14.6,14.6,1
14384,521,WITHDRAWAL,4234.0,26734.0,2
14387,186,WITHDRAWAL,6862.0,6862.0,1
14394,390,WITHDRAWAL,14.6,14.6,1
14395,222,WITHDRAWAL,4200.0,6614.6,3
14397,299,WITHDRAWAL,16600.0,16600.0,1
14407,390,WITHDRAWAL,8100.0,8100.0,1
14409,31,WITHDRAWAL,14.6,35114.6,2
14471,299,WITHDRAWAL,14.6,14.6,1
14495,222,WITHDRAWAL,16900.0,16900.0,1
14541,82,WITHDRAWAL,25300.0,86500.0,3
14592,82,WITHDRAWAL,9600.0,13200.0,2
14596,30,WITHDRAWAL,58300.0,58300.0,1
14624,243,WITHDRAWAL,30.0,30.0,1
14628,456,WITHDRAWAL,16600.0,16600.0,1
14643,521,WITHDRAWAL,22800.0,22800.0,1
14648,186,WITHDRAWAL,1800.0,1800.0,1
14650,456,WITHDRAWAL,62200.0,62200.0,1
14720,456,WITHDRAWAL,6300.0,14800.0,3
14758,456,WITHDRAWAL,29300.0,29300.0,1
14760,266,WITHDRAWAL,14.6,6014.6,2
14800,456,WITHDRAWAL,41100.0,41114.6,2
14812,66,WITHDRAWAL,28700.0,28700.0,1
14824,66,WITHDRAWAL,100.0,100.0,1
14849,521,WITHDRAWAL,43300.0,61800.0,2
14876,521,WITHDRAWAL,37500.0,37514.6,2
14910,222,WITHDRAWAL,14.6,14.6,1
14919,30,WITHDRAWAL,36900.0,36900.0,1
14958,243,WITHDRAWAL,30.0,30.0,1
14976,390,WITHDRAWAL,4977.0,4977.0,1
15043,243,WITHDRAWAL,30.0,30.0,1
15062,212,WITHDRAWAL,30.0,35830.0,2
15076,66,WITHDRAWAL,28100.0,28100.0,1
15155,186,WITHDRAWAL,30.0,30.0,1
15169,186,WITHDRAWAL,200.0,200.0,1
15196,299,WITHDRAWAL,14.6,14.6,1
15223,222,WITHDRAWAL,13700.0,24800.0,4
